name,y_true,y_predict
gcc-toolset-9-elfutils,系统,核心
perl-Role-Tiny,系统,应用
perl-IO-Socket-INET6,系统,应用
texlive-lua-alt-getopt,应用,系统
spice-vdagent,应用,系统
libcurl-minimal,系统,核心
firewall-config,系统,应用
guile,系统,核心
texlive-fpl,应用,其它
php-gmp,应用,系统
xrestop,应用,系统
kf5-kwallet-libs,应用,核心
dpdk,系统,核心
ocaml-ocamlbuild,应用,系统
libvirt-daemon-driver-storage-iscsi,系统,应用
tang,应用,系统
grilo-plugins,应用,核心
texlive-unicode-math,应用,其它
perl-Date-ISO8601,系统,核心
texlive-footmisc,应用,核心
swtpm,系统,应用
alsa-tools-firmware,系统,应用
srp_daemon,系统,核心
python39-pluggy,系统,应用
perl-Pod-Html,系统,应用
gcc-toolset-11-systemtap-server,系统,应用
xmlsec1,应用,核心
daxctl,系统,核心
perl-libnetcfg,系统,应用
exfat-utils,系统,核心
libgomp,系统,核心
python3-html5lib,系统,应用
p11-kit-trust,系统,核心
jansi-native,应用,核心
glusterfs-fuse,应用,核心
rubygem-power_assert,应用,系统
texlive-xetex-itrans,应用,其它
sisu-inject,应用,系统
texlive-times,应用,其它
tuned,应用,核心
rpm-ostree-libs,系统,应用
gcc-toolset-10-elfutils,系统,核心
python3-wx-siplib,应用,系统
keepalived,系统,核心
xkeyboard-config,应用,其它
pcp-export-pcp2spark,系统,应用
bind-sdb-chroot,系统,核心
libguestfs-rescue,系统,应用
texlive-eqparbox,应用,系统
texlive-environ,应用,核心
perl-XML-RegExp,系统,应用
libblockdev-part,系统,核心
texlive-realscripts,应用,其它
libblockdev-loop,系统,核心
mythes,应用,核心
python3-pillow-tk,系统,应用
python2-cairo,系统,应用
ledmon,系统,核心
alsa-plugins-upmix,系统,应用
iptables-ebtables,系统,核心
perl-DateTime-Format-ISO8601,系统,应用
PackageKit-gtk3-module,应用,其它
texlive-zapfding,应用,其它
texlive-linegoal,应用,系统
libpng,系统,应用
krb5-pkinit,系统,核心
libvirt-daemon-driver-interface,系统,应用
gcc-toolset-9-toolchain,系统,应用
vim-enhanced,系统,应用
php-pdo,应用,核心
perl-DateTime-TimeZone,系统,应用
glog,应用,核心
perl-Pod-Parser,系统,应用
mod_http2,应用,系统
varnish-modules,应用,系统
dpdk-tools,系统,应用
libiscsi,系统,应用
yelp-tools,应用,系统
rarian,应用,核心
rdma-core,系统,应用
389-ds-base-legacy-tools,系统,应用
libzip,应用,系统
texlive-oberdiek,应用,核心
cdparanoia-libs,应用,核心
compat-openssl10,应用,核心
dotnet-sdk-5.0,应用,核心
anaconda-core,系统,应用
perl-Convert-ASN1,系统,应用
texlive-subfig,应用,核心
avahi-libs,应用,核心
alsa-plugins-arcamav,系统,应用
perl-macros,系统,应用
upower,系统,应用
gcc-toolset-10-systemtap-server,系统,应用
mingw32-zlib-static,应用,核心
perl-DateTime,系统,核心
libgphoto2,应用,系统
rubygem-rdoc,应用,核心
prefixdevname,系统,核心
byaccj,应用,系统
java-17-openjdk-static-libs-slowdebug,应用,核心
openssh-clients,系统,核心
OpenIPMI,系统,应用
librsvg2-tools,应用,核心
perl-Crypt-OpenSSL-RSA,系统,应用
composer-cli,系统,应用
freeglut,应用,核心
texlive-mflogo,应用,其它
gcc-toolset-11-ltrace,应用,系统
gcc-toolset-11-gdb-gdbserver,系统,应用
ipset-service,系统,核心
yum-utils,系统,核心
texlive-marvosym,应用,其它
gmock,应用,核心
f32-backgrounds-extras-kde,应用,其它
gcc-toolset-9-gcc-gdb-plugin,系统,应用
annobin,应用,系统
perl-Unicode-UTF8,系统,应用
gcc-toolset-11-annobin-annocheck,系统,应用
python3-libnl3,系统,应用
libgdata,应用,核心
libdbusmenu,应用,系统
php-mbstring,应用,核心
pulseaudio-libs-glib2,系统,核心
setools-console,系统,应用
libogg,应用,核心
libedit,应用,核心
perl-File-Remove,系统,应用
crypto-policies-scripts,系统,核心
NetworkManager-ovs,系统,应用
texlive-makecmds,应用,核心
texlive-stmaryrd,应用,其它
texlive-euro,应用,其它
osbuild-composer-dnf-json,系统,应用
isns-utils,系统,核心
dyninst,应用,系统
keentune-target,系统,应用
perl-Scalar-List-Utils,系统,核心
openssh-server,系统,核心
nscd,核心,系统
scrub,应用,系统
python2-pluggy,系统,应用
libpfm,应用,核心
dotnet-sdk-6.0,应用,核心
pcp-import-ganglia2pcp,系统,应用
ptscotch-openmpi,应用,核心
ctags,应用,系统
libvirt-daemon-driver-storage-iscsi-direct,系统,应用
powermock-junit4,应用,核心
texlive-txfonts,应用,其它
alsa-utils-alsabat,系统,应用
gcc-toolset-9-perftools,系统,应用
abrt-addon-kerneloops,应用,核心
texlive-upquote,应用,其它
gcc-toolset-10-runtime,系统,核心
trousers-lib,系统,应用
f32-backgrounds-extras-xfce,应用,其它
perl-meta-notation,系统,应用
cifs-utils,系统,核心
perl-Test-Simple,系统,应用
dnf-plugin-releasever-adapter,系统,应用
perl-IO-Compress,系统,应用
javapackages-tools,应用,核心
pciutils-libs,系统,应用
libotf,应用,其它
texlive-arabxetex,应用,其它
zimg,应用,系统
texlive-collection-fontsrecommended,应用,其它
gnome-menus,应用,核心
man-pages,应用,其它
ilmbase,应用,核心
texlive-type1cm,应用,其它
perl-Unicode-UCD,系统,应用
jackson-jaxrs-providers,应用,核心
bind-libs,系统,核心
gcc-toolset-9-systemtap-initscript,系统,应用
texlive-manfnt-font,应用,其它
glusterfs-api,应用,核心
go-toolset,应用,核心
greenboot,系统,应用
perl-Net-Server,系统,应用
disomaster,应用,系统
libasan,系统,核心
gnome-shell-extension-panel-favorites,应用,核心
dde-kwin,应用,核心
kernel-headers,其它,核心
mariadb-common,应用,核心
pulseaudio-libs,系统,核心
libnetfilter_conntrack,系统,核心
gvfs-archive,系统,应用
python3-cairo,系统,应用
bacula-libs,应用,核心
libgweather,应用,核心
libpmemblk,系统,应用
nss-softokn-freebl,系统,核心
iptables-services,系统,核心
dlm-lib,系统,核心
ipa-server-trust-ad,系统,核心
x3270,应用,其它
texlive-awesomebox,应用,其它
powermock-api-mockito,应用,核心
pcp-pmda-lio,系统,核心
texlive-mathspec,应用,其它
plymouth-plugin-two-step,系统,应用
jctools,应用,系统
gcc-toolset-9-elfutils-libs,系统,核心
ibus-libs,应用,核心
aom,应用,其它
libev,应用,系统
dhcp-common,系统,应用
libibverbs,系统,应用
felix-osgi-core-javadoc,应用,核心
blktrace,系统,核心
libibverbs-utils,系统,核心
mingw32-termcap,应用,核心
libepubgen,应用,核心
man-db,应用,核心
pciutils,系统,核心
texlive-underscore,应用,系统
php-dba,应用,核心
gvfs-goa,系统,应用
plymouth-plugin-fade-throbber,系统,应用
perl-Test2-Suite,系统,核心
gcc-toolset-9-systemtap-server,系统,应用
plymouth-plugin-label,系统,应用
harfbuzz-icu,应用,核心
imsettings,应用,其它
libcacard,系统,核心
OpenIPMI-perl,系统,核心
php-ldap,应用,核心
libjose,应用,核心
samba-winbind-krb5-locator,应用,系统
lensfun,应用,其它
vo-amrwbenc,应用,核心
texlive-cm-super,应用,其它
glibc-common,核心,应用
xmlrpc-c-client,应用,系统
texlive-xunicode,应用,其它
gcc-toolset-9-runtime,系统,核心
python3-openmpi,应用,系统
policycoreutils-dbus,系统,核心
gnome-disk-utility,应用,其它
python3-rtslib,系统,应用
tboot,系统,核心
google-gson,其它,应用
gcc-toolset-11-dwz,系统,核心
easymock,应用,系统
gnome-shell-extension-no-hot-corner,应用,系统
pulseaudio-module-bluetooth,系统,应用
dotnet-build-reference-packages,应用,核心
flatpak-spawn,应用,系统
libtsan,系统,核心
objenesis,应用,核心
gcc-toolset-9-gdb-gdbserver,系统,应用
perl-AnyEvent,系统,应用
texlive-url,应用,系统
389-ds-base,系统,应用
perl-Crypt-OpenSSL-Random,系统,应用
syslinux-extlinux,核心,应用
cpp,系统,应用
libvirt-daemon-driver-nwfilter,系统,应用
libvisual,应用,系统
texlive-tools,应用,核心
libmemcached,应用,系统
pcm,系统,核心
graphviz-python3,应用,系统
texlive-philokalia,应用,其它
gnome-boxes,应用,核心
libvirt-daemon-driver-storage-mpath,系统,应用
podman-remote,应用,系统
firewall-applet,系统,应用
php-xml,应用,核心
mtr,应用,系统
xmvn-mojo,应用,系统
pacemaker-cts,系统,应用
nbdkit-ssh-plugin,系统,应用
