idx,name,y_true,y_predict,feature
316,espeak-ng,工具,其它,base configure create default engine espeak generation jonathan language natural open program robotic sound source speech support synthesis text
317,eth-tools,工具,其它,basic compute contains fabric level manage management necessary node script tool
318,ethtool,工具,工具,allow auto change checksum device especially ethernet location negotiation network nics offload port query setting settings speed tool utility
319,evemu,库,工具,base capture device emulation event input library program query replay simple stream tool utility virtual
320,evince,工具,工具,additional allows bookmark browser contain copy dialog display document edit encapsulated extension file form format hypertext libraries library manager multi nautilus navigation need package page plugin portable postscript print property search share simple support table text viewer
321,evolution,工具,工具,bogofilter calendar client communication component contact contain documentation evolution exchange file filter gnome help import importer information integrate mail make management manager microsoft package personal plugin seamless spamassassin storage table tool translation translations user
322,evolution-data-server,工具,工具,backend calendar contact contain data develop evolution information originally package program provide server task translation translations unified work
323,evolution-ews,工具,工具,allow contain evolution exchange extension interact interface later microsoft package server services translation translations version
324,evolution-mapi,工具,工具,allow contain evolution exchange extension interact package server translation translations
325,exempi,库,库,adobe automake build easy include library metadata parsing port provide unix work
326,exiv2,工具,库,access accord adjust allow class command comment data delete exif extract file image include info insert interpreted iptc jpeg library line manipulation metadata method plain print read rename start summary support thumbnail timestamp utility value write
327,expat,工具,库,associated clark discover document example expat handler james kind library mean orient parse parser prior register start stream structure write
328,expect,工具,工具,application automate contain control easy expect interact interaction interactive make package passwd program rlogin script telnet test utility
329,extra-cmake-modules,库,其它,additional build cmake frameworks module need
330,f32-backgrounds,其它,其它,background backgrounds base cinnamon contain default desktop extra extras fedora gnome image package supplemental theme time wallpaper wallpapers xfce
331,faad2,库,库,completely contain decode decoder frontend library main mpeg mpeg2 package profile scratch shared write
332,fabtests,库,库,example fabric high libfabric library performance provide software suite test
333,fapolicyd,服务,工具,access allow application applications contain daemon decide determine file implement interface kernel know make package policy right selinux source unknown whitelisting
334,farstream02,库,库,collection gstreamer libraries library module
335,fcitx,工具,其它,chinese contain core currently customize data desktop easily engine extension fcitx feeling file framework freebsd gtk2 gtk3 input library libs light like linux method module native package pinyin provide requirement share shared support table unix weight
336,fcitx-configtool,工具,工具,base based config configuring fcitx gtk gtk3 tool
337,fcitx-qt5,库,工具,context fcitx input module package provide
338,fcoe-utils,工具,工具,channel command configure ethernet fcoe fibre filter interface line service tool utility work
339,fence-agents,工具,其它,access affect agent agents base based block capable catch cisco collection common compute contain crash death dell device executables fence fencing file handle host http include intel interface ipmi isolation kdump library libvirt lpar machine man management mapper mean modular multipath network node package persistent ping platform possibly power program protocol pseudo python recovery redfish remote reservation rest rhev scsi series serve service similar snmp soap storage support switch telnet unified v4 virtual vmware ws
340,fence-virt,服务,服务,action agent allow appropriate backend capability cluster connection corosync daemon desktop fence fencing framework handle host libvirt listener local locate location machine multicast node non package physical pluggable process provide provides request rout serial server track useful uses virt virtual
341,ffmpeg,库,工具,audio capture complementary complete contain device digital encode ffmpeg flash format free grab h263 include internet libraries library linux live mpeg1 mpeg4 package platform playback provide real server solution special specific stream time unix various video
342,ffmpegthumbnailer,工具,工具,create file lightweight manager thumbnail video
343,fftw,库,库,arbitrary compile complex compute contain data dimension discrete double dummy fast fourier individual input library linkable long package precision pull real run single size static statically subroutine time transform version
344,fido-device-onboard,工具,服务,admin client device dracut implementation initialization module owner rendezvous server tool
345,file,工具,工具,access accord allow application binary binding command contain data determine different familiar file format graphic identify include libraries library package particular python type utility
346,file-roller,工具,工具,application archive create file tool view
347,filesystem,服务,服务,basic contain correct directory filesystem include instal layout linux operating package permission
348,findutils,工具,工具,argument build certain command contains criterion directory file generate help hierarchy include input install line list locate look match package pattern program search standard thing tool useful usually utility version
349,fio,工具,服务,action file generation global inherit load match multithreaded number override parameter particular process simulate spawn specify thread tool type typical unless user want write
350,fipscheck,库,库,binary checksum contain creation file fips helper hmac integrity library module package provide validate verification
351,firefox,工具,库,browser compliance design firefox mozilla open performance portability source standard
352,firewalld,服务,服务,binding bus configuration customizable daemon directory dynamic file firewall firewalld interface layout macro package provide python3 require service
353,flac,库,库,audio codec command consist contain decode decoder editor encode encoders file flac form format free input libraries library line lossless metadata music package player plugins program project reference similar stand stream various vorbis
354,flatpak,服务,服务,application apps building bus contain deployment desktop flatpak framework freedesktop gnome http information libraries linux module org package policy projects sandboxed selinux service user wiki
355,flatpak-builder,工具,服务,build builder flatpak http information org source tool
356,flex,工具,工具,application bison build code compile corresponding create design development executable execute expression file flex generate input install lexical library link match output pair pattern process produce program recognize recognizers regular scanner search source text tool work yacc
357,fltk,库,库,bloat built cross emulation functionality glut graphic interface modern opengl platform pronounce provide support toolkit user
358,flute,库,库,cascading java parser simple style
359,fontawesome-fonts,其它,服务,awesome color contain customize drop file font icon instantly locally opentype package power scalable shadow size truetype typically vector
360,fontconfig,工具,工具,accord application configuration design font fontconfig library locate requirement select specify
361,fontforge,工具,工具,ascii binary bitmap editor font format include keyed opentype outline postscript range support truetype type
362,fontpackages,工具,服务,basic contain correct directories directory font include layout package permission
363,fonts-tweak-tool,工具,工具,customize desktop font fontconfig fonts language tool tweak
364,foomatic,服务,工具,account base capable command comprehensive configure contain cups database description driver file files foomatic generate generation http independent interface laser line manipulate option org package possibility print printer queue read separately site spooler tools utility www
365,foomatic-db,库,其它,base database directory driver foomatic http layout manufacturer openprinting option org package printer site www
366,fpc-srpm-macros,库,库,architecture available build compiler contain example free list macro make need package pascal
367,fprintd,服务,服务,access authentication bus fingerprint module reader service
368,freeglut,库,库,allow alternative application approve available completely contain context create edition free freely function glut highly joystick keyboard library license licensed manage mark mouse open opengl originally platform portable practical program range read sample second simple software source support toolkit universally user utility variety wide window write
369,freeimage,库,服务,application contain decoder developer format graphic image jpeg library like multi multimedia need package plus popular support tiff today wrapper
370,freeipmi,库,服务,band base console daemon detection intelligent interface ipmi management monitoring node platform project provide provides recovery remote software specification syslog tool watchdog
371,freerdp,库,服务,application channel client code compatibility connect convenient core desktop embed environment equivalent extend free handle implement implementation instead kbd library machine microsoft modify native non original plugins portable project protocol provide remote runtime server target virtualbox windows
372,freetype,库,工具,advanced complete develop efficiently engine environment file font free freetype glyph individual library load manage open platform portable provide render rendering server support text variety
373,frei0r-plugins,库,库,adaptation behavior computer control effect filter framework host implementation intent issue minimalist opencv parameter plugin plugins recur simple solve source standard video
374,fribidi,库,库,algorithm arabic bidirectional data display example handle hebrew implement library logical order proper script text unicode write
375,frr,服务,服务,approach base complexity current daemon fork free internet ip manage multi protocol resolve routing server software support tcp threaded
376,fstrm,库,库,allow arbitrarily binary buffers byte clean data encode encoding format frame implementation json light minimal overhead payload produce protocol sequence serialization specify transport weight yaml
377,fuse,工具,工具,common contain devel file filesystem fully functional fuse implement library mount package possible program tool userspace utility
378,fuse-overlayfs,工具,服务,nannan
379,fuse-sshfs,工具,其它,access base client easy file filesystem filesystems fuse mount protocol remote server support transfer
380,fwupd,服务,服务,allow daemon device firmware session software update
381,fwupdate,工具,工具,allow binary command firmware interface library line manage manipulation provide simple tools uefi update
382,fxload,工具,服务,able appear conveniently device download ez firmware helper intend invoke original program script udev usb
383,gamin,库,库,alteration compatible daemon dependent file library mechanism monitor provide wide
384,gavl,库,库,audio available compile configuration conversion convert data format function handle library multiple option provide select standardized store structure support time user version video
385,gawk,工具,工具,consider contain data design easy extract extraction language linux matching package pattern processing programming quick reformatting reporting standard text tool typically utility version
386,gc,库,库,collect collector garbage malloc replacement
387,gcab,库,服务,archive cabinet create gobject library manipulate
388,gcc,工具,库,address atomic behavior compliant contain dynamically exception fortran handle hardware instal instrument instrumented leak library link math memory need nvidia offload openmp operation package plugin program real runtime sanitizer separately share standard static support thread transactional v4 version
389,gcc-toolset-10,工具,服务,10 application basic build collection compiler configuration debugger essential gcc handle install macro main package performance script ship software systemtap tool toolchain toolset work
390,gcc-toolset-10-annobin,工具,工具,annotate automatically binary build compile enable examine extra file flag information macros note package plugin provide provides record redhat rpm
391,gcc-toolset-10-binutils,工具,工具,addr2line address archive assembler binary binutils collection content convert copying create data detailed discard display extract family file generate gprof graph include index information line linker list modify objcopy objdump object printable profile ranlib readelf section size string strip symbol translate utility
392,gcc-toolset-10-dwz,工具,工具,appendix attempt compilation contain create debug duplicate duplication dw_tag_imported_unit dw_tag_partial_unit dwarf equivalent executables import information library need optimization optimize package possible program reduce removal replace representation share size small standard technique tool unit
393,gcc-toolset-10-dyninst,工具,工具,application change code compose creation debugging dyninst exist generation goal include independent insertion interface machine monitoring package patching performance permit program provide remove run running subroutine support time tool useful variety
394,gcc-toolset-10-elfutils,工具,工具,allow archive associate backtraces build check client collection command compiled compress contains data debuginfo debuginfod decompress depend devel discard dsos dwarf dynamically elf elfcompress elflint elfutils enables file formed frontend generate handle handling high http id implement include internals introspection level libelf libraries library libs line list load look machine object package party process program provide read readelf reading section server service share size specific stack strip structure symbol utility write
395,gcc-toolset-10-gcc,工具,其它,10 asked collection compile compiler contain current documentation doxygen evaluation expression fortran frequently gcc generate gfortran include information library manual package plugin program provide questions specification standard support toolset upcoming version
396,gcc-toolset-10-gdb,工具,工具,allow controlled data debug debugger different execute fashion fortran java language level machine package print program provide server source standalone write
397,gcc-toolset-10-ltrace,工具,工具,command debug dynamic dynamically executables execute executed execution exit install intercept library link ltrace need print process program receive record runtime signal specified sysadmin tool track tracks
398,gcc-toolset-10-make,工具,工具,allow build control executables file generation install knowledge make makefile non package process program provide significant simplify source tool user
399,gcc-toolset-10-strace,工具,工具,argument associate debug diagnose display install instructional intercept make need print problem process program purpose receive record return running strace tool track tracks useful value
400,gcc-toolset-10-systemtap,工具,库,announce avahi available base boot client collect compilation compile compiles component contain contains copy data demand devel develop developers documentation dracut early execute include initscripts installation instrumentation kernel launch library linux local locally module nearby need object operation package probe programmable reference remote requires runtime sample script select server startup support systemtap sysvinit tapset time wide write
401,gcc-toolset-10-valgrind,工具,工具,analysis automatically branch build cache cachegrind callgrind currently default detect detector distribution dynamic error framework generating graph heap helgrind include instrumentation management massif memcheck memory prediction production profile profiler program quality thread tool valgrind
402,gcc-toolset-11,工具,服务,11 application basic build collection compiler configuration debugger essential gcc handle install macro main package performance script ship software systemtap tool toolchain toolset work
403,gcc-toolset-11-annobin,工具,工具,annobin annocheck binary check compile correct documentation example file generate harden hardening installs note option plugin program provides script security shell specified status tool
404,gcc-toolset-11-binutils,工具,工具,addr2line address archive assembler binary binutils collection content convert copying create data detailed discard display extract family file generate gprof graph include index information line linker list modify objcopy objdump object printable profile ranlib readelf section size string strip symbol translate utility
405,gcc-toolset-11-dwz,工具,工具,appendix attempt compilation contain create debug duplicate duplication dw_tag_imported_unit dw_tag_partial_unit dwarf equivalent executables import information library need optimization optimize package possible program reduce removal replace representation share size small standard technique tool unit
406,gcc-toolset-11-dyninst,工具,工具,application change code compose creation debugging dyninst exist generation goal include independent insertion interface machine monitoring package patching performance permit program provide remove run running subroutine support time tool useful variety
407,gcc-toolset-11-elfutils,工具,工具,allow archive associate backtraces build check client collection command compiled compress contains data debuginfo debuginfod decompress depend devel discard dsos dwarf dynamically elf elfcompress elflint elfutils enables file formed frontend generate handle handling high http id implement include internals introspection level libelf libraries library libs line list load look machine object package party process program provide read readelf reading section server service share size specific stack strip structure symbol utility write
408,gcc-toolset-11-gcc,工具,其它,11 address asked collection compile compiler contain current documentation doxygen embed end evaluation expression fortran frequently gcc generate gfortran include information inside instrument library manual package plugin program provide questions runtime sanitizer share specification standard support toolset upcoming version
409,gcc-toolset-11-gdb,工具,工具,allow controlled data debug debugger different execute fashion fortran java language level machine package print program provide server source standalone write
410,gcc-toolset-11-ltrace,工具,工具,command debug dynamic dynamically executables execute executed execution exit install intercept library link ltrace need print process program receive record runtime signal specified sysadmin tool track tracks
411,gcc-toolset-11-make,工具,工具,allow build control executables file generation install knowledge make makefile non package process program provide significant simplify source tool user
412,gcc-toolset-11-strace,工具,工具,argument associate debug diagnose display install instructional intercept make need print problem process program purpose receive record return running strace tool track tracks useful value
413,gcc-toolset-11-systemtap,工具,库,announce avahi available base boot client collect compilation compile compiles component contain contains copy data demand devel develop developers documentation dracut early execute include initscripts installation instrumentation kernel launch library linux local locally module nearby need object operation package probe programmable reference remote requires runtime sample script select server startup support systemtap sysvinit tapset time wide write
414,gcc-toolset-11-valgrind,工具,工具,analysis automatically branch build cache cachegrind callgrind currently default detect detector distribution dynamic error framework generating graph heap helgrind include instrumentation management massif memcheck memory prediction production profile profiler program quality thread tool valgrind
415,gcc-toolset-9,工具,服务,application basic build collection compiler configuration debugger essential gcc handle install macro main package performance script ship software systemtap tool toolchain toolset work
416,gcc-toolset-9-annobin,工具,工具,annotation automatically binary build compile enable extra file flag information macros note package plugin provide provides record redhat rpm
417,gcc-toolset-9-binutils,工具,工具,addr2line address archive assembler binary binutils collection content convert copying create data detailed discard display extract family file generate gprof graph include index information line linker list modify objcopy objdump object printable profile ranlib readelf section size string strip symbol translate utility
418,gcc-toolset-9-dwz,工具,工具,appendix attempt compilation contain create debug duplicate duplication dw_tag_imported_unit dw_tag_partial_unit dwarf equivalent executables import information library need optimization optimize package possible program reduce removal replace representation share size small standard technique tool unit
419,gcc-toolset-9-dyninst,工具,工具,application change code compose creation debugging dyninst exist generation goal include independent insertion interface machine monitoring package patching performance permit program provide remove run running subroutine support time tool useful variety
420,gcc-toolset-9-elfutils,工具,库,allow archive backtraces build check collection compiled compress contains data decompress depend devel discard dsos dwarf elfcompress elflint elfutils enables file formed generate handle handling high implement include internals level libelf libraries library libs list machine object package party program provide read readelf reading section size specific stack strip structure symbol utility write
421,gcc-toolset-9-gcc,工具,其它,asked collection compile compiler contain current documentation doxygen evaluation expression fortran frequently gcc generate gfortran include information library manual package plugin program provide questions specification standard support toolset upcoming version
422,gcc-toolset-9-gdb,工具,工具,allow controlled data debug debugger different execute fashion fortran java language level machine package print program provide server source standalone write
423,gcc-toolset-9-ltrace,工具,工具,command debug dynamic dynamically executables execute executed execution exit install intercept library link ltrace need print process program receive record runtime signal specified sysadmin tool track tracks
424,gcc-toolset-9-make,工具,工具,allow build control executables file generation install knowledge make makefile non package process program provide significant simplify source tool user
425,gcc-toolset-9-strace,工具,工具,argument associate debug diagnose display install instructional intercept make need print problem process program purpose receive record return running strace tool track tracks useful value
426,gcc-toolset-9-systemtap,工具,库,announce avahi available base boot client collect compilation compile compiles component contain contains copy data demand devel develop developers documentation dracut early execute include initscripts installation instrumentation kernel launch library linux local locally module nearby need object operation package probe programmable reference remote requires runtime sample script select server startup support systemtap sysvinit tapset time wide write
427,gcc-toolset-9-valgrind,工具,工具,analysis automatically branch build cache cachegrind callgrind currently default detect detector distribution dynamic error framework generating graph heap helgrind include instrumentation management massif memcheck memory prediction production profile profiler program quality thread tool valgrind
428,gcr,库,工具,access card certificate crypto desktop display file gnome library like module parsing pkcs provide smart store viewer
429,gd,库,工具,accept allows application browser code color complete creation draw file format graphic image inline jpeg library line multiple note paint particularly paste program quick quickly result text useful write
430,gdb,工具,工具,allow command compile controlled data debug debugger different execute fashion fortran gcc gdb headless install java language level machine package plugin print program provide server source standalone stub write
431,gdbm,库,工具,access application build database devel developer efficient extensible file hashing include index install libraries library need program routine similar simple standard unix useful work write
432,gdisk,工具,工具,ability command convert corrupt deal direct disk fairly fdisk feature format help interface like line manipulation partition partitioning recovery structure table tool
433,gdk-pixbuf2,库,库,clutter extend format gtk image library load loadable module toolkits
434,gdm,其它,其它,authentication backend behalf case display functionality gnome graphical handle initiate local lock manager protocol provide related remote server session start switching time unlock user
435,gedit,工具,工具,adjust advanced automatic checking code compare currently design desktop document editing editor extensible feature file fully function gedit gnome highlighting include indentation international level multiple package plugin plugins powerful printing small source specifically spell standard support syntax text unicode view window
436,gedit-plugins,工具,库,bookmark bookmarks collection commander common data file gedit plugin plugins require terminal translate
437,gegl,库,库,base compositing core define dependency design framework gegl gegls generic graph graphics image itch library make minimal original processing scratch simple
438,gegl04,库,库,base compositing core define dependency design framework gegl gegls generic gimp graph graphics image itch library make minimal original processing scratch simple
439,genwqe-tools,工具,工具,accelerate adapter card configure contain hardware manage package provide suite test tool userspace utilities utility
440,geoclue2,库,服务,access application aware bus client contain convenience create demo demos ensure explicit geolocation goal information interact library libs location make package permission possible primary project provide secondary service simple user
441,geocode-glib,库,库,achieve address avoid cache convenience coordinate fast glib helper library load request result reverse server service
442,gettext,工具,工具,catalog contain convention create directory documentation easy file gettext handle include internationalization internationalize language libraries library lingual message method modify multi natural organization package powerful produce program provide retrieval runtime simple stand string support tool tools translatable translate utility write
443,gfbgraph,库,库,accounts facebook glib gnome gobject graph integrate online wrapper
444,gflags,库,库,ability built commandline contain define file flag flexibility getopt gflags implement include increase library like package processing replacement source string support type
445,gfs2-utils,工具,工具,check contain correct create file gfs2 global inconsistency manage modifying number package utilities utility utils
446,ghc-srpm-macros,库,其它,building generate haskell macro macros package source
447,ghostscript,工具,工具,adobe base based build conversion convert core description different display document driver enable file format functionality ghostscript include interpreter language library package page portable postscript primary printing provide purpose rendering software suite systems useful utility various x11
448,giflib,库,库,image library process reading utility write
449,gimp,其它,工具,aliasing anti build channel commercial composition contain contains conversion create devel development edit effect expect extension extra extremely filter gimp graphic helper image imaging include interesting large layer level library libs logo manipulation multi need offering operation package pixel plug plugin powerful program provide share similar sub tool toolbox tools undo useful webpage
450,gio-qt,库,库,access application avoid design developer direct exception free glib glibmm library nan
451,git,工具,其它,access allow bring browse browser command common control core credential daemon dependency distributed dummy email entire fast functionality graphical helper high history include install installs integrate interact interface internals level libsecret local main merge meta minimal operation optionally package patch perl project protocol provide pull really repository revision rich scalable scms script send server simple small split subdirectory subpackages subproject subprojects subtrees subversion support tool usually version
452,git-lfs,库,工具,audio content extension file graphic inside large pointer remote replace sample server storage store text versioning video
453,gjs,库,工具,allow base bindings engine framework gnome gobject introspection javascript library mozilla spidermonkey
454,glade,工具,工具,application compose consist designer ease glade integration library libs package separate widget
455,glib-networking,库,库,based contain extend glib gnutls gsettings implementation libproxy module networking package particular support
456,glib2,库,服务,alteration basis contain core data dynamic event file form function functionality glib glib2 gnome gtk handling handy interface level library loading loop low module monitor monitoring object package portability project provide runtime structure thread utility wrapper
457,glibc,库,服务,access application available backwards based basis binary build cache caching code common compatibility contain create custom daemon data db develop development disk easy executables file function gain glibc group hash header headers help host important improve include indexed install instead ipv6 language ldap legacy libc libnsl library likely linux locale lookup make math memory module multiple national nearly necessary need nss order pack package particular performance place program provide save service share source space speed standard support switch upgrading user var version
458,glibmm24,库,库,apis available based cross glib glibmm gobject gtkmm interface library make non official platform popular possible provide standard wrap
459,glog,库,库,apis application base google helper implement level library logging macro provide stream style various
460,glusterfs,服务,服务,aggregate base binary borrow brick capable client code common concept daemon distributed easily extensibility feature file framework fuse ib include infiniband ip kernel large library module need network package parallel powerful provide rdma scale server sophisticated space storage support tcp term translator user various verbs
461,gmp,库,库,algorithm application arbitrary arithmetic assembly basic binding bindings carefully code common contain cpus design elegance fast float generally install integer large library loop need number operation optimize package point precision rational sign simplicity small speed type
462,gnome-abrt,其它,工具,allow application browse convenient detect gnome manage occur problem provide user utility view
463,gnome-autoar,其它,其它,archive base gnome gobject handle library
464,gnome-bluetooth,其它,其它,application bluetooth contain device display gnome graphical gtk library monitor need package selection setup utility want widget
465,gnome-boxes,其它,其它,access application boxes create easily gnome local machine permit remote setup simple technology virtual
466,gnome-calculator,其它,其它,accuracy arithmetic calculator degree desktop financial gnome graphical high logical mode multiple package powerful precision scientific
467,gnome-characters,其它,其它,application character gnome insert simple unusual utility
468,gnome-color-manager,其它,其它,color desktop easy framework generate gnome install make manage management manager profile session tool
469,gnome-common,其它,其它,application apps build building common compile contain develop distributed file gnome include infrastructure need package pretty program sample scratch source thing useful
470,gnome-control-center,其它,其它,accessibility allow application background center configuration configure contain control desktop directory extension file font gnome install interface keyboard mouse number option package pick point property provide resolution screen setting setup sound theme user utilities utility
471,gnome-desktop3,其它,其它,code component contain data desktop environment file gnome implement internal library nautilus package panel portion session share shared user
472,gnome-disk-utility,其它,其它,application contain creation disk editing encryption feature file image package partition smart support
473,gnome-font-viewer,其它,其它,copyright display font gnome information preview size specified style type utility version viewer
474,gnome-getting-started-docs,其它,其它,brazilian contain czech docs french galician german getting gnome guide help hungarian initial italian normally package polish portuguese russian setup spanish start translation user video view yelp
475,gnome-initial-setup,其它,其它,alternative bootstrapping configure experience gnome good initial integrate provide setup walk welcome
476,gnome-keyring,其它,其它,applications automatically contain daemon encrypt framework gnome integrate keyring library login main manage module package pam password secret session store type unlock unlocking user
477,gnome-logs,其它,其它,journal systemd viewer
478,gnome-menus,其它,其它,assorted binding configuration contain desktop draft editor file freedesktop gnome implementation layout menu org package program project python relate simple specification utility
479,gnome-online-accounts,其它,库,access account accounts application exchange facebook flickr framework gnome google imap interface kerberos library microsoft online pocket provide provider sign single smtp user
480,gnome-online-miners,其它,其它,content facebook flickr gnome google index locally miner miners online provide tracker
481,gnome-photos,其它,其它,access accounts application cloud deal elegant file gnome integration manager mean offer online organize photo replacement seamless share simple
482,gnome-remote-desktop,其它,其它,desktop environment gnome remote screen service share
483,gnome-screenshot,其它,其它,gnome picture screen screenshot utility
484,gnome-session,其它,其它,application base basic component core desktop display file gnome handle kiosk login manage manager menu mutter save session start wayland
485,gnome-settings-daemon,其它,其它,application daemon desktop global gnome gtk handle kde number setting share wide
486,gnome-shell,其它,其它,advantage application attractive capability concept core desktop easy experience function gnome graphic hardware interface introduces launch launching like management modern provide shell switch user visually window
487,gnome-shell-extensions,其它,其它,access activity additional allow appear application assign available behavior change classic classification click collection common component configurability configurable contain corner create custom dash data default desktop device dialog disable display drive easily easy enable experience extension extensions favorite file files functionality gesture gnome gsettings icon include indicator instance interface keyboard launch launcher layout legacy level list load lock login make management manner mechanism memory menu message middle mode modify monitor native navigate optional outside overlay overview package panel persistent place placement press process provide quickly regular required resize respectively screen screenshot selection session share shell shield similar software soon specific status style support theme themes tray unmounting update usage user various window windows workspace
488,gnome-software,其它,其它,application center desktop easy gnome make remove software update
489,gnome-system-monitor,其它,其它,allow available gnome graphically manipulate memory monitor overview process provide resource running view
490,gnome-terminal,其它,其它,ability click context emulator extension feature gnome menu multiple nautilus open option package profile provide right single support terminal window
491,gnome-themes-standard,其它,其它,adwaita appearance application background contain cursor default desktop feel gnome gtk gtk2 look package present provide standard theme themes widget window
492,gnome-tweaks,其它,其它,adjust advance advanced allow alternative appearance behavior change configuration customize element extension font gnome include interface like management option setting shell theme thing user window
493,gnome-user-docs,其它,其它,contain desktop documentation end environment gnome package user
494,gnome-video-effects,其它,其它,collection different effect gnome gstreamer modules video
495,gnu-free-fonts,其它,其它,alphabet base character common compatibility computer consist contain decorative desktop display documentation encoded especially family file font fonts free general glyph gnu hard large latex latin mathematical modern monospaced operate outline package publishing range sans scalable selection serif suitable symbol technical unicode write
496,gnupg2,工具,库,additional advanced base card communication compliant create data design different digital encrypt encryption facility functionality gnupg include internet management mime module openpgp package philosophy propose provide rfcs secure sign signature signing smart smartcard split standard storage support tool utility version
497,gnuplot,工具,库,base command common contain data different dimension driven especially expression format function gnuplot graphics install interactive line mathematical need package plot point program provide representation scientific subpackage suit terminal version
498,gnutls,库,库,509 access apis application communication gnutls implement implementation interface language library openpgp parse pkcs program protocol provide required secure simple structure technology write
499,go-srpm-macros,库,库,architecture build building golang macro package project provide various
500,gobject-introspection,库,其它,based binding create examine file generate gobject header introspection language library order provide scan source thing useful
501,golang,其它,其它,compiler core enable golang language library miscellaneous programming source tool tree
502,golang-dbus,其它,服务,binding bus client
503,golang-github-axgle-mahonia,其它,其它,building contain hold image import import_path intend library package path prefix repository source supplementary
504,golang-github-cryptix-wav,其它,其它,golang reader writer
505,golang-github-davecgh-go-spew,其它,其它,building com comprehensive contain coverage data debug debugging deep ensure functionality github implement import intend library package path prefix pretty printer proper provide source spew structure suite test
506,golang-github-disintegration-imaging,其它,其它,building com contain github golang image imaging import intend library package path prefix processing project provide simple source test unit
507,golang-github-fogleman-gg,其它,其它,building com contain github graphics import intend library package path prefix rendering simple source
508,golang-github-fsnotify-fsnotify,其它,其它,building code com compatibility contain cross file github glue gopkg import intend library namespace notification package path platform prefix source v1
509,golang-github-gosexy-gettext,其它,其它,building contain hold import import_path intend library package path pinyin prefix repository source supplementary
510,golang-github-kelvins-sunrisesunset,其它,其它,building contain hold import import_path intend library package path pinyin prefix repository source supplementary
511,golang-github-lofanmi-pinyin,其它,其它,lofanmi pinyin
512,golang-github-mattn-go-sqlite3,其它,其它,building com contain database driver github import intend library package path prefix source sql sqlite3
513,golang-github-mozillazg-pinyin,其它,其它,lofanmi pinyin
514,golang-github-msteinert-pam,其它,其它,building contain hold import import_path intend library package path pinyin prefix repository source supplementary
515,golang-github-nfnt-resize,其它,其它,building contain golang image import import_path intend library package path prefix pure resize source
516,golang-github-rickb777-date,其它,其它,building contain hold import import_path intend library package path prefix repository rickb777 source supplementary
517,golang-github-stretchr-testify,其它,其它,behave building code com contain github import intend library package path prefix source stretchr tools
518,golang-gopkg-alecthomas-kingpin,其它,其它,alecthomas building command contain flag gopkg import intend library line package parser path prefix source v2
519,golang-x-image,其它,其它,building contain golang image import intend libraries library org package path prefix source supplementary
520,golang-x-text,其它,其它,building contain golang import intend library org package path prefix processing source support text
521,golang-x-xerrors,其它,其它,building contain error golang import intend library org package path prefix source transition value
522,gom,其它,库,application complex data gobject gobjects help library make mapper need object provide query sqlite store structured write
523,google-api-python-client,其它,库,access apis client flexible google library powerful provide python small written
524,google-crosextra-caladea-fonts,其它,其它,base compatible family font lato metric serif typeface
525,google-crosextra-carlito-fonts,其它,其它,base bold character come compatible complete cover coverage cyrillic family font glyph greek italic latin lato metric regular sans serif typeface
526,google-droid-fonts,其它,其它,android application arabic ascender block browser collaboration comfortable commission communication companion complement contribute create design designer display droid electronic extend fall family font form goal google humanist interface kufi later matteson maximize menu mobile mono monospace naskh open optimal overall pascal platform proportion provide quality readability reading render sans screen serif short slightly small steve stress suitable text title typeface user vertical
527,google-noto-fonts,其它,其它,aboriginal achieve arabian arabic armenian available bengali canadian cherokee common coptic design devanagari ethiopic family file font fonts georgian goal google gothic gujarati gurmukhi hebrew italic javanese kannada khmer kufi linear malayalam mongolian mono multiple myanmar naskh noto oriya persian provide remove sans script serif sinhala south sundanese support symbols syriac tagalog tamil telugu thaana thai tibetan unicode urdu visual western
528,google-roboto-slab-fonts,其它,其它,allow alongside commonly compromise curve dual family feature font force form friendly google humanist largely letter letterforms make natural nature normal open reading serif skeleton slab time type width
529,gpac,库,工具,alternative ansi base clean contain content converter description develop development distribution encoders feature file flexible framework goal integration library libs mpeg mpeg4 multimedia original package provide publishing recent reference scratch single small software standard static systems tool
530,gperf,工具,工具,allow data exactly function generator hash perfect probe recognition simply state structure word write
531,gpgme,库,库,access application binding bindings crypto decryption design easy encryption gnupg gpgme high level library make management provide python signature signing verification wrapper
