name,label,predict,summary,description
cim-schema,服务,库, Common Information Model (CIM) Schema," Common Information Model (CIM) is a model for describing overall
management information in a network or enterprise environment. CIM
consists of a specification and a schema. The specification defines the
details for integration with other management models. The schema
provides the actual model descriptions.



Authors:
--------
    DTMF <http://www.dmtf.org/about/contact>"
NetworkManager-ppp,服务,库,PPP plugin for NetworkManager ,This package contains NetworkManager support for PPP. 
python3-sanlock,服务,库, Python bindings for the sanlock library," The python3-sanlock package contains a module that permits applications
written in the Python programming language to use the interface
supplied by the sanlock library."
container-exception-logger,服务,工具, Logging from a container to a host," container-exception-logger is a tool designed to run inside of
a container which is able to get its input outside of the container."
ipa-server-trust-ad,服务,工具, Virtual package to install packages required for Active Directory trusts," Cross-realm trusts with Active Directory in IPA require working Samba 4
installation. This package is provided for convenience to install all required
dependencies at once."
gnome-online-miners,服务,库, Crawls through your online content," GNOME Online Miners provides a set of crawlers that go through your online
content and index them locally in Tracker. It has miners for Facebook, Flickr,
Google, OneDrive and Nextcloud."
xorg-x11-xinit,服务,工具, X.Org X11 X Window System xinit startup scripts, X.Org X11 X Window System xinit startup scripts.
WALinuxAgent-udev,服务,库, Udev rules for Microsoft Azure, Udev rules specific to Microsoft Azure Virtual Machines.
rsyslog-gssapi,服务,库, GSSAPI authentication and encryption support for rsyslog," The rsyslog-gssapi package contains the rsyslog plugins which support GSSAPI
authentication and secure connections. GSSAPI is commonly used for Kerberos
authentication."
setup,服务,库, A set of system configuration and setup files," The setup package contains a set of important system configuration and
setup files, such as passwd, group, and profile."
NetworkManager-cloud-setup,服务,工具, Automatically configure NetworkManager in cloud," Installs a nm-cloud-setup tool that can automatically configure
NetworkManager in cloud setups. Currently only EC2 is supported.
This tool is still experimental."
audispd-plugins,服务,库,Plugins for the audit event dispatcher ,"The audispd-plugins package provides plugins for the real-time
interface to the audit system, audispd. These plugins can do things
like relay events to remote machines. "
grafana,服务,库, Metrics dashboard and graph editor," Grafana is an open source, feature rich metrics dashboard and graph editor for
Graphite, InfluxDB & OpenTSDB."
openldap-servers,服务,工具, LDAP server," OpenLDAP is an open-source suite of LDAP (Lightweight Directory Access
Protocol) applications and development tools. LDAP is a set of
protocols for accessing directory services (usually phone book style
information, but other information is possible) over the Internet,
similar to the way DNS (Domain Name System) information is propagated
over the Internet. This package contains the slapd server and related files."
sssd-ipa,服务,库, The IPA back end of the SSSD," Provides the IPA back end that the SSSD can utilize to fetch identity data
from and authenticate against an IPA server."
gnome-logs,服务,工具, Log viewer for the systemd journal, A log viewer for the systemd journal.
pki-server,服务,库, PKI Server Package," The PKI Server Package contains libraries and utilities needed by other
PKI subsystems."
alsa-sof-firmware,服务,库,Firmware and topology files for Sound Open Firmware project ,This package contains the firmware binaries for the Sound Open Firmware project. 
dde-server-industry-config,服务,工具, DDE desktop-server industry version special configuration file., DDE desktop-server industry version special configuration file.
ypserv,服务,工具, The NIS (Network Information Service) server," The Network Information Service (NIS) is a system that provides
network information (login names, passwords, home directories, group
information) to all of the machines on a network. NIS can allow users
to log in on any machine on the network, as long as the machine has
the NIS client programs running and the user's password is recorded in
the NIS passwd database. NIS was formerly known as Sun Yellow Pages
(YP).

This package provides the NIS server, which will need to be running on
your network. NIS clients do not need to be running the server.

Install ypserv if you need an NIS server for your network. You also
need to install the yp-tools and ypbind packages on any NIS client
machines."
web-assets-filesystem,服务,库, The basic directory layout for Web Assets, The basic directory layout for Web Assets.
polardb,服务,库, An open-source database system based on PostgreSQL., PolarDB for PostgreSQL (PolarDB for short) is an open-source database system based on PostgreSQL.
glusterfs-fuse,服务,工具,Fuse client ,"GlusterFS is a distributed file-system capable of scaling to several
petabytes. It aggregates various storage bricks over Infiniband RDMA
or TCP/IP interconnect into one large parallel network file
system. GlusterFS is one of the most sophisticated file systems in
terms of features and extensibility.  It borrows a powerful concept
called Translators from GNU Hurd kernel. Much of the code in GlusterFS
is in user space and easily manageable.

This package provides support to FUSE based clients and inlcudes the
glusterfs(d) binary. "
rls,服务,工具, Rust Language Server for IDE integration," The Rust Language Server provides a server that runs in the background,
providing IDEs, editors, and other tools with information about Rust programs.
It supports functionality such as 'goto definition', symbol search,
reformatting, and code completion, and enables renaming and refactorings."
ipa-server-common,服务,工具, Common files used by IPA server," IPA is an integrated solution to provide centrally managed Identity (users,
hosts, services), Authentication (SSO, 2FA), and Authorization
(host access control, SELinux user roles, services). The solution provides
features for further integration with Linux based clients (SUDO, automount)
and integration with Active Directory based infrastructures (Trusts).
If you are installing an IPA server, you need to install this package."
tigervnc-server,服务,工具, A TigerVNC server," The VNC system allows you to access the same desktop from a wide
variety of platforms.  This package includes set of utilities
which make usage of TigerVNC server more user friendly. It also
contains x0vncserver program which can export your active
X session."
sos-audit,服务,工具,Audit use of some commands for support purposes ,"
Sos-audit provides configuration files for the Linux Auditing System
to track the use of some commands capable of changing the configuration
of the system. Currently storage and filesystem commands are audited. "
udisks2-iscsi,服务,库, Module for iSCSI, This package contains module for iSCSI configuration.
rpcbind,服务,工具, Universal Addresses to RPC Program Number Mapper," The rpcbind utility is a server that converts RPC program numbers into
universal addresses.  It must be running on the host to be able to make
RPC calls on a server on that machine."
gedit-plugin-bracketcompletion,服务,工具, gedit bracketcompletion plugin, The gedit bracketcompletion plugin.
python3-sss,服务,库, Python3 bindings for sssd," Provides python3 bindings:
    * function for retrieving list of groups user belongs to
    * class for obfuscation of passwords"
cronie,服务,工具, Cron daemon for executing programs at set times," Cronie contains the standard UNIX daemon crond that runs specified programs at
scheduled times and related tools. It is a fork of the original vixie-cron and
has security and configuration enhancements like the ability to use pam and
SELinux."
libvirt-lock-sanlock,服务,库, Sanlock lock manager plugin for QEMU driver," Includes the Sanlock lock manager plugin for the QEMU
driver"
cockpit,服务,工具,Web Console for Linux servers ,"The Cockpit Web Console enables users to administer GNU/Linux servers using a
web browser.

It offers network configuration, log inspection, diagnostic reports, SELinux
troubleshooting, interactive command-line sessions, and more. "
keentuned,服务,工具, KeenTune tuning tools, KeenTune tuning tools rpm package
docker,服务,库, The open-source application container engine," Docker is a product for you to build, ship and run any application as a
lightweight container.

Docker containers are both hardware-agnostic and platform-agnostic. This means
they can run anywhere, from your laptop to the largest cloud compute instance
and everything in between - and they don't require you to use a particular
language, framework or packaging system. That makes them great building blocks
for deploying and scaling web apps, databases, and backend services without
depending on a particular stack or provider."
sssd-dbus,服务,库, The D-Bus responder of the SSSD," Provides the D-Bus responder of the SSSD, called the InfoPipe, that allows
the information from the SSSD to be transmitted over the system bus."
mod_proxy_html,服务,库, HTML and XML content filters for the Apache HTTP Server," The mod_proxy_html and mod_xml2enc modules provide filters which can
transform and modify HTML and XML content."
xorg-x11-server-Xvfb,服务,工具, A X Windows System virtual framebuffer X server," Xvfb (X Virtual Frame Buffer) is an X server that is able to run on
machines with no display hardware and no physical input devices.
Xvfb simulates a dumb framebuffer using virtual memory.  Xvfb does
not open any devices, but behaves otherwise as an X display.  Xvfb
is normally used for testing servers."
xorg-x11-drv-wacom,服务,工具, Xorg X11 wacom input driver, X.Org X11 wacom input driver for Wacom tablets.
epel-rpm-macros,服务,工具, Extra Packages for Enterprise Linux RPM macros," This package contains the Extra Packages for Enterprise Linux (EPEL) RPM
macros for building EPEL packages."
adwaita-gtk2-theme,服务,库, Adwaita gtk2 theme," The adwaita-gtk2-theme package contains a gtk2 theme for presenting widgets
with a GNOME look and feel."
gvfs,服务,工具, Backends for the gio framework in GLib," The gvfs package provides backend implementations for the gio
framework in GLib. It includes ftp, sftp, cifs."
sssd-ldap,服务,库, The LDAP back end of the SSSD," Provides the LDAP back end that the SSSD can utilize to fetch identity data
from and authenticate against an LDAP server."
cloud-init,服务,工具, Cloud instance init scripts," Cloud-init is a set of init scripts for cloud instances.  Cloud instances
need special scripts to run during initialization to retrieve and install
ssh keys and to let the user run various scripts."
dde-api,服务,库, Go-lang bingding for dde-daemon, Go-lang bingding for dde-daemon.
gedit-plugin-translate,服务,工具, gedit translate plugin, The gedit translate plugin.
openwsman-server,服务,库, Openwsman Server and service libraries, Openwsman Server and service libraries.
open-sans-fonts,其它,库, Open Sans is a humanist sans-serif typeface designed by Steve Matteson," Open Sans is a humanist sans serif typeface designed by Steve Matteson, Type
Director of Ascender Corp. This version contains the complete 897 character
set, which includes the standard ISO Latin 1, Latin CE, Greek and Cyrillic
character sets. Open Sans was designed with an upright stress, open forms and
a neutral, yet friendly appearance. It was optimized for print, web, and mobile
interfaces, and has excellent legibility characteristics in its letter forms."
hwdata,其它,库,Hardware identification and configuration data ,"hwdata contains various hardware identification and configuration data,
such as the pci.ids and usb.ids databases. "
overpass-fonts,其它,工具, Typeface based on the U.S. interstate highway road signage type system," Free and open source typeface based on the U.S. interstate highway road signage
type system; it is sans-serif and suitable for both body and titling text."
anolis-indexhtml,其它,工具,Browser default start page for Anolis OS ,"The anolis-indexhtml package provides a welcome page shown by a web browser
after successful installation of Anolis OS.

This web page advises users on how to register their Anolis OS software and how
to get any support they might need. "
system-lsb-core,其它,库, LSB Core module support," The Linux Standard Base (LSB) Core module support provides the fundamental
system interfaces, libraries, and runtime environment upon which all conforming
applications and libraries depend."
system-lsb,其它,库, Implementation of Linux Standard Base specification," The Linux Standard Base (LSB) is an attempt to develop a set of standards that
will increase compatibility among Linux distributions. It is designed to be
binary-compatible and produce a stable application binary interface (ABI) for
independent software vendors.
The lsb package provides utilities, libraries etc. needed for LSB Compliant
Applications. It also contains requirements that will ensure that all
components required by the LSB are installed on the system."
adwaita-qt5,其它,库, Adwaita Qt5 theme, Adwaita theme variant for applications utilizing Qt5.
mingw-binutils-generic,工具,库, Utilities which are needed for both the Win32 and Win64 toolchains," Utilities (like strip and objdump) which are needed for
both the Win32 and Win64 toolchains"
redhat-lsb-core,工具,库, LSB Core module support," The Linux Standard Base (LSB) Core module support provides the fundamental
system interfaces, libraries, and runtime environment upon which all conforming
applications and libraries depend."
trace-cmd,工具,库,A user interface to Ftrace ,"trace-cmd is a user interface to Ftrace. Instead of needing to use the
debugfs directly, trace-cmd will handle of setting of options and
tracers and will record into a data file. "
rpm-sign,工具,库,Package signing support ,This package contains support for digitally signing RPM packages. 
kf5-kwallet-libs,工具,库, KWallet framework libraries, Provides API to access KWallet data from applications.
ansible-pcp,工具,服务, Ansible Metric collection for Performance Co-Pilot," A collection containing roles for Performance Co-Pilot (PCP) and related
software such as Redis and Grafana.  The collection is made up of several
Ansible roles, including:

redhat.rhel_metrics.pcp
A role for core PCP capabilities, configuring live performance analysis
with a large base set of metrics from the kernel and system services, as
well as data recording and rule inference.

redhat.rhel_metrics.redis
A role for configuring a local Redis server, suitable for use with a
Performance Co-Pilot archive repository (for single or many hosts) and
fast, scalable querying of metrics.

redhat.rhel_metrics.grafana
A role for configuring a local Grafana server, providing web frontend
visuals for Performance Co-Pilot metrics, both live and historically.
Data sources for Vector (live), Redis (historical) and interactive
bpftrace (eBPF) scripts can be configured by this role.  The PCP REST
API service (from the core pcp role) should be configured in order to
use this role.

redhat.rhel_metrics.bpftrace
A role that extends the core PCP role, providing metrics from bpftrace
scripts using Linux eBPF facilities.  Configuring authentication of a
local user capable of running bpftrace scripts via the PCP agent is a
key task of this role.

redhat.rhel_metrics.elasticsearch
A role that extends the core PCP role, providing metrics from a live
ElasticSearch instance for PCP analysis or exporting of PCP metric
values (and metadata) to ElasticSearch for the indexing and querying
of performance data."
yum-utils,工具,库,Yum-utils CLI compatibility layer ,"As a Yum-utils CLI compatibility layer, supplies in CLI shims for
debuginfo-install, repograph, package-cleanup, repoclosure, repomanage,
repoquery, reposync, repotrack, repodiff, builddep, config-manager, debug,
download and yum-groups-manager that use new implementations using DNF. "
pidgin-sipe,工具,库, Pidgin protocol plugin to connect to MS Office Communicator," A third-party plugin for the Pidgin multi-protocol instant messenger.
It implements the extended version of SIP/SIMPLE used by various products:

    * Skype for Business
    * Microsoft Office 365
    * Microsoft Business Productivity Online Suite (BPOS)
    * Microsoft Lync Server
    * Microsoft Office Communications Server (OCS 2007/2007 R2)
    * Microsoft Live Communications Server (LCS 2003/2005)

With this plugin you should be able to replace your Microsoft Office
Communicator client with Pidgin.

This package provides the icon set for Pidgin."
iputils-ninfod,工具,服务,Node Information Query Daemon ,"Node Information Query (RFC4620) daemon. Responds to IPv6 Node Information
Queries. "
texlive-texlive.infra,工具,库, basic TeX Live infrastructure," This package contains the files needed to get the TeX Live
tools (notably tlmgr) running: perl modules, xz binaries, plus
(sometimes) tar and wget.  These files end up in the standalone
install packages, and in the tlcritical repository."
maven-lib,工具,库, Core part of Maven, Core part of Apache Maven that can be used as a library.
cdrdao,工具,库, Writes audio CD-Rs in disk-at-once (DAO) mode," Cdrdao records audio CD-Rs in disk-at-once (DAO) mode, based on a
textual description of the CD contents. Recording in DAO mode writes
the complete disc (lead-in, one or more tracks, and lead-out) in a
single step. DAO allows full control over the length and the contents
of pre-gaps, the pause areas between tracks."
nss-sysinit,工具,库, System NSS Initialization," Default Operating System module that manages applications loading
NSS globally on the system. This module loads the system defined
PKCS #11 modules for NSS and chains with other NSS modules to load
any system or user configured modules."
gperf,工具,库, A perfect hash function generator," Gperf is a perfect hash function generator written in C++. Simply
stated, a perfect hash function is a hash function and a data
structure that allows recognition of a key word in a set of words
using exactly one probe into the data structure."
gnome-online-accounts,工具,库, Single sign-on framework for GNOME," GNOME Online Accounts provides interfaces so that applications and libraries
in GNOME can access the user's online accounts. It has providers for Google,
ownCloud, Facebook, Flickr, Foursquare, Microsoft Account, Pocket, Microsoft
Exchange, IMAP/SMTP and Kerberos."
seavgabios-bin,工具,库, Seavgabios for x86, SeaVGABIOS is an open-source VGABIOS implementation.
maven-dependency-analyzer,工具,库, Maven dependency analyzer," Analyzes the dependencies of a project for undeclared or unused artifacts.

Warning: Analysis is not done at source but bytecode level, then some cases are
not detected (constants, annotations with source-only retention, links in
javadoc) which can lead to wrong result if they are the only use of a
dependency."
python2-setuptools-wheel,工具,库, The setuptools wheel, A Python wheel of setuptools to use with venv.
python39-setuptools-wheel,工具,库, The setuptools wheel, A Python wheel of setuptools to use with venv.
mingw32-crt,工具,库, MinGW Windows cross-compiler runtime for the win32 target," MinGW Windows cross-compiler runtime, base libraries for the win32 target."
gitk,工具,库, Git repository browser, Git repository browser.
maven-doxia-module-docbook-simple,工具,库, Simplified DocBook module for maven-doxia, This package provides Simplified DocBook module for maven-doxia.
texinfo,工具,库, Tools needed to create Texinfo format documentation files," Texinfo is a documentation system that can produce both online
information and printed output from a single source file. The GNU
Project uses the Texinfo file format for most of its documentation.

Install texinfo if you want a documentation system for producing both
online and print documentation from the same source file and/or if you
are going to write documentation for the GNU Project."
python38-setuptools-wheel,工具,库, The setuptools wheel, A Python wheel of setuptools to use with venv.
tuna,工具,库,Application tuning GUI & command line utility ,"Provides interface for changing scheduler and IRQ tunables, at whole CPU and at
per thread/IRQ level. Allows isolating CPUs for use by a specific application
and moving threads and interrupts to a CPU by just dragging and dropping them.
Operations can be done on CPU sockets, understanding CPU topology.

Can be used as a command line utility without requiring the GUI libraries to be
installed. "
raptor2,工具,库, RDF Parser Toolkit for Redland," Raptor is the RDF Parser Toolkit for Redland that provides
a set of standalone RDF parsers, generating triples from RDF/XML
or N-Triples."
anaconda-core,工具,库, Core of the Anaconda installer," The anaconda-core package contains the program which was used to install your
system."
gcc-toolset-10-elfutils-libs,工具,库, Libraries to handle compiled objects," The elfutils-libs package contains libraries which implement DWARF, ELF,
and machine-specific ELF handling and process introspection.  These
libraries are used by the programs in the elfutils package.  The
elfutils-devel package enables building other programs using these
libraries."
highlight-gui,工具,库, GUI for the hihghlight source code formatter, A Qt-based GUI for the highlight source code formatter source.
dejagnu,工具,库, A front end for testing other programs," DejaGnu is an Expect/Tcl based framework for testing other programs.
DejaGnu has several purposes: to make it easy to write tests for any
program; to allow you to write tests which will be portable to any
host or target where a program must be tested; and to standardize the
output format of all tests (making it easier to integrate the testing
into software development)."
kf5-kio-file-widgets,工具,库, Widgets for file-handling for KIO Framework," The KIOFileWidgets library provides the file selection dialog and
its components."
mythes-lv,工具,库, Latvian thesaurus, Latvian thesaurus.
openssh-clients,工具,服务,An open source SSH client applications ,"OpenSSH is a free version of SSH (Secure SHell), a program for logging
into and executing commands on a remote machine. This package includes
the clients necessary to make encrypted connections to SSH servers. "
texlive-norasi-c90,工具,其它, TeX support (from CJK) for the norasi font in thailatex, norasi-c90 package
sip,工具,库, SIP - Python/C++ Bindings Generator," SIP is a tool for generating bindings for C++ classes so that they can be
accessed as normal Python classes. SIP takes many of its ideas from SWIG but,
because it is specifically designed for C++ and Python, is able to generate
tighter bindings. SIP is so called because it is a small SWIG.

SIP was originally designed to generate Python bindings for KDE and so has
explicit support for the signal slot mechanism used by the Qt/KDE class
libraries. However, SIP can be used to generate Python bindings for any C++
class library."
clufter-common,工具,库, Common internal data files for clufter," While primarily aimed at (CMAN,rgmanager)->(Corosync/CMAN,Pacemaker) cluster
stacks configuration conversion (as per RHEL trend), the command-filter-format
framework (capable of XSLT) offers also other uses through its plugin library.

This package contains internal, arch-agnostic files for clufter."
clutter,工具,库, Open Source software library for creating rich graphical user interfaces," Clutter is an open source software library for creating fast,
visually rich graphical user interfaces. The most obvious example
of potential usage is in media center type applications.
We hope however it can be used for a lot more."
mcpp,工具,库, Alternative C/C++ preprocessor," C/C++ preprocessor defines and expands macros and processes '#if',
'#include' and some other directives.

MCPP is an alternative C/C++ preprocessor with the highest conformance.
It supports multiple standards: K&R, ISO C90, ISO C99, and ISO C++98.
MCPP is especially useful for debugging a source program which uses
complicated macros and also useful for checking portability of a source.

Though mcpp could be built as a replacement of GCC's resident
preprocessor or as a stand-alone program without using library build of
mcpp, this package installs only a program named 'mcpp' which links
shared library of mcpp and behaves independent from GCC."
qpdf,工具,库, Command-line tools and library for transforming PDF files," QPDF is a command-line program that does structural, content-preserving
transformations on PDF files. It could have been called something
like pdf-to-pdf. It includes support for merging and splitting PDFs
and to manipulate the list of pages in a PDF file. It is not a PDF viewer
or a program capable of converting PDF into other formats."
pkgconf-m4,工具,库, m4 macros for pkgconf," This package includes m4 macros used to support PKG_CHECK_MODULES
when using pkgconf with autotools."
texlive-garuda-c90,工具,其它, TeX support (from CJK) for the garuda font, garuda-c90 package
kernelshark,工具,库, GUI analysis for Ftrace data captured by trace-cmd," Kernelshark is the GUI frontend for analyzing data produced by
'trace-cmd extract'"
abrt-addon-coredump-helper,工具,库, abrt's /proc/sys/kernel/core_pattern helper, This package contains hook for C/C++ crashed programs.
libgs,工具,库, Library providing Ghostcript's core functionality," This library provides Ghostscript's core functionality, based on Ghostscript's
API, which is useful for many packages that are build on top of Ghostscript."
texlive-updmap-map,工具,其它, Font maps, Font maps.
gcc-toolset-11-ltrace,工具,库, Tracks runtime library calls from dynamically linked executables," Ltrace is a debugging program which runs a specified command until the
command exits.  While the command is executing, ltrace intercepts and
records both the dynamic library calls called by the executed process
and the signals received by the executed process.  Ltrace can also
intercept and print system calls executed by the process.

You should install ltrace if you need a sysadmin tool for tracking the
execution of processes."
ibus-wayland,工具,库, IBus IM module for Wayland, This package contains IBus IM module for Wayland
gettext,工具,库, GNU libraries and utilities for producing multi-lingual messages," The GNU gettext package provides a set of tools and documentation for
producing multi-lingual messages in programs. Tools include a set of
conventions about how programs should be written to support message
catalogs, a directory and file naming organization for the message
catalogs, a runtime library which supports the retrieval of translated
messages, and stand-alone programs for handling the translatable and
the already translated strings. Gettext provides an easy to use
library and tools for creating, using, and modifying natural language
catalogs and is a powerful and simple method for internationalizing
programs."
vala,工具,库, A modern programming language for GNOME," Vala is a new programming language that aims to bring modern programming
language features to GNOME developers without imposing any additional
runtime requirements and without using a different ABI compared to
applications and libraries written in C.

valac, the Vala compiler, is a self-hosting compiler that translates
Vala source code into C source and header files. It uses the GObject
type system to create classes and interfaces declared in the Vala source
code. It's also planned to generate GIDL files when gobject-
introspection is ready.

The syntax of Vala is similar to C#, modified to better fit the GObject
type system."
texlive-unicode-data,工具,库, Unicode data and loaders for TeX," This bundle provides generic access to Unicode Consortium data
for TeX use. It contains a set of text files provided by the
Unicode Consortium which are currently all from Unicode 8.0.0,
with the exception of MathClass.txt which is not currently part
of the Unicode Character Database. Accompanying these source
data are generic TeX loader files allowing this data to be used
as part of TeX runs, in particular in building format files.
Currently there are two loader files: one for general character
set up and one for initialising XeTeX character classes as has
been carried out to date by unicode-letters.tex. The source
data are distributed in accordance with the license stipulated
by the Unicode Consortium. The bundle as a whole is co-
ordinated by the LaTeX3 Project as a general resource for TeX
users."
motif,工具,库, Run-time libraries and programs," This is the Motif 2.3.4 run-time environment. It includes the
Motif shared libraries, needed to run applications which are dynamically
linked against Motif and the Motif Window Manager mwm."
i2c-tools-perl,工具,库, i2c tools written in Perl, A collection of tools written in perl for use with i2c devices.
bison-runtime,工具,库, Runtime support files used by Bison-generated parsers," The bison-runtime package contains files used at runtime by parsers
that Bison generates.  Packages whose binaries contain parsers
generated by Bison should depend on bison-runtime to ensure that
these files are available.  See the Internationalization in the
Bison manual section for more information."
llvm-googletest,工具,库, LLVM's modified googletest sources, LLVM's modified googletest sources.
gnome-menus,工具,库, A menu system for the GNOME project," gnome-menus is an implementation of the draft ""Desktop
Menu Specification"" from freedesktop.org. This package
also contains the GNOME menu layout configuration files,
.directory files and assorted menu related utility programs,
Python bindings, and a simple menu editor."
graphviz-gd,工具,库, Graphviz plugin for renderers based on gd," Graphviz plugin for renderers based on gd.  (Unless you absolutely have to use
GIF, you are recommended to use the PNG format instead because of the better
quality anti-aliased lines provided by the cairo+pango based renderer.)"
pcp-system-tools,工具,库, Performance Co-Pilot (PCP) System and Monitoring Tools," This PCP module contains additional system monitoring tools written
in the Python language."
texlive-datetime,工具,库, Change format of \today with commands for current time," Provides various different formats for the text created by the
command \today, and also provides commands for displaying the
current time (or any given time), in 12-hour, 24-hour or text
format. The package overrides babel's date format, having its
own library of date formats in different languages. The package
requires the fmtcount package."
python3-wx-siplib,工具,库, SIP - Python 3/C++ Bindings Generator for wx," This is the Python 3 build of wx-siplib.


SIP is a tool for generating bindings for C++ classes so that they can be
accessed as normal Python classes. SIP takes many of its ideas from SWIG but,
because it is specifically designed for C++ and Python, is able to generate
tighter bindings. SIP is so called because it is a small SWIG.

SIP was originally designed to generate Python bindings for KDE and so has
explicit support for the signal slot mechanism used by the Qt/KDE class
libraries. However, SIP can be used to generate Python bindings for any C++
class library."
nautilus,工具,服务, File manager for GNOME," Nautilus is the file manager and graphical shell for the GNOME desktop
that makes it easy to manage your files and the rest of your system.
It allows to browse directories on local and remote filesystems, preview
files and launch applications associated with them.
It is also responsible for handling the icons on the GNOME desktop."
openbox-kde,工具,库, KDE integration for openbox," The openbox-kde package contains the files needed for using openbox inside a
KDE session."
abrt-addon-ccpp,工具,库, abrt's C/C++ addon, This package contains abrt's C/C++ analyzer plugin.
munge-libs,工具,库, Runtime libs for uid * gid authentication across a host cluster, Runtime libraries for using MUNGE.
clevis-udisks2,工具,服务, UDisks2/Storaged integration for clevis," Automatically unlocks LUKS block devices in desktop environments that
use UDisks2 or storaged (like GNOME)."
rust-analysis,工具,库, Compiler analysis data for the Rust standard library," This package contains analysis data files produced with rustc's -Zsave-analysis
feature for the Rust standard library. The RLS (Rust Language Server) uses this
data to provide information about the Rust standard library."
coreutils-common,工具,库, coreutils common optional components," Optional though recommended components,
including documentation and translations."
dbxtool,工具,库,Secure Boot DBX updater ,This package contains DBX updates for UEFI Secure Boot. 
kf5-kio-core-libs,工具,库, Runtime libraries for KIO Core, Runtime libraries for KIO Core.
maven-wagon-http,工具,库, http module for maven-wagon, http module for maven-wagon.
evince-browser-plugin,工具,库, Evince web browser plugin, This package contains the evince web browser plugin.
clufter-bin,工具,库, Common internal compiled files for clufter," While primarily aimed at (CMAN,rgmanager)->(Corosync/CMAN,Pacemaker) cluster
stacks configuration conversion (as per RHEL trend), the command-filter-format
framework (capable of XSLT) offers also other uses through its plugin library.

This package contains internal, arch-specific files for clufter."
dnsmasq-utils,工具,服务, Utilities for manipulating DHCP server leases," Utilities that use the standard DHCP protocol to query/remove a DHCP
server's leases."
bison,工具,库, A GNU general-purpose parser generator," Bison is a general purpose parser generator that converts a grammar
description for an LALR(1) context-free grammar into a C program to
parse that grammar. Bison can be used to develop a wide range of
language parsers, from ones used in simple desk calculators to complex
programming languages. Bison is upwardly compatible with Yacc, so any
correctly written Yacc grammar should work with Bison without any
changes. If you know Yacc, you shouldn't have any trouble using
Bison. You do need to be very proficient in C programming to be able
to use Bison. Bison is only needed on systems that are used for
development.

If your system will be used for C development, you should install
Bison."
seahorse,工具,库, A GNOME application for managing encryption keys," Seahorse is a graphical interface for managing and using encryption keys.
It also integrates with nautilus, gedit and other places for encryption
operations.  It is a keyring manager."
keentune-ui,工具,库, KeenTune web UI, KeenTune UI rpm package
cheese,工具,服务, Application for taking pictures and movies from a webcam," Cheese is a Photobooth-inspired GNOME application for taking pictures and
videos from a webcam. It can also apply fancy graphical effects."
texlive-texconfig,工具,库, texconfig package," texconfig allows one to configure and maintain TeX in an easy
and convenient manner, offering a series of dialog boxes to
the user. The directory in which texconfig is found is also
preferentially used to find subprograms."
scala-apidoc,工具,库, Documentation for the Scala programming language," Scala is a general purpose programming language for the JVM that blends
object-oriented and functional programming. This package provides
reference and API documentation for the Scala programming language."
accel-config,工具,库, Configure accelerator subsystem devices, Utility library for configuring the accelerator subsystem.
deepin-font-manager,工具,其它, Deepin Font Manager is used to install and uninstall font file for users with bulk install function, Deepin Font Manager is used to install and uninstall font file for users with bulk install function.
golang,工具,库, The Go Programming Language, The Go Programming Language.
python3-unbound,工具,库, Python 3 modules and extensions for unbound, Python 3 modules and extensions for unbound
ltrace,工具,库, Tracks runtime library calls from dynamically linked executables," Ltrace is a debugging program which runs a specified command until the
command exits.  While the command is executing, ltrace intercepts and
records both the dynamic library calls called by the executed process
and the signals received by the executed process.  Ltrace can also
intercept and print system calls executed by the process.

You should install ltrace if you need a sysadmin tool for tracking the
execution of processes."
syslinux-tftpboot,工具,库,"SYSLINUX modules in /tftpboot, available for network booting ","All the SYSLINUX/PXELINUX modules directly available for network
booting in the /tftpboot directory. "
texlive-lua-alt-getopt,工具,库, Process application arguments the same way as getopt_long," lua_altgetopt is a MIT-licensed module for Lua, for processing
application arguments in the same way as BSD/GNU getopt_long(3)
functions do. This module is made available for lua script
writers to have consistent command line parsing routines."
driverctl,工具,库, Device driver control utility," driverctl is a tool for manipulating and inspecting the system
device driver choices.

Devices are normally assigned to their sole designated kernel driver
by default. However in some situations it may be desireable to
override that default, for example to try an older driver to
work around a regression in a driver or to try an experimental alternative
driver. Another common use-case is pass-through drivers and driver
stubs to allow userspace to drive the device, such as in case of
virtualization.

driverctl integrates with udev to support overriding
driver selection for both cold- and hotplugged devices from the
moment of discovery, but can also change already assigned drivers,
assuming they are not in use by the system. The driver overrides
created by driverctl are persistent across system reboots
by default."
postfix-pgsql,工具,库, Postfix PostgreSQL map support," This provides support for PostgreSQL  maps in Postfix. If you plan to use
PostgreSQL maps with Postfix, you need this."
clang-resource-filesystem,工具,库, Filesystem package that owns the clang resource directory, This package owns the clang resouce directory: $libdir/clang/$version/
hplip,工具,服务, HP Linux Imaging and Printing Project," The Hewlett-Packard Linux Imaging and Printing Project provides
drivers for HP printers and multi-function peripherals."
mysql-common,工具,服务, The shared files required for MySQL server and client," The mysql-common package provides the essential shared files for any
MySQL program. You will need to install this package to use any other
MySQL package."
texlive,工具,库, TeX formatting system," The TeX Live software distribution offers a complete TeX system for a
variety of Unix, Macintosh, Windows and other platforms. It
encompasses programs for editing, typesetting, previewing and printing
of TeX documents in many different languages, and a large collection
of TeX macros and font libraries.

The distribution includes extensive general documentation about TeX,
as well as the documentation for the included software packages."
