,,应用工具,a52dec,"
系统库,编程语言,python语言,python-toml,"
TOML aims to be a minimal configuration file format that's easy to read due to
obvious semantics. TOML is designed to map unambiguously to a hash table. TOML
should be easy to parse into data structures in a wide variety of languages.
This package loads toml file into python dictionary and dump dictionary into
toml file.","
Python Library for Tom's Obvious, Minimal Language.",,,,,,,,,,,
系统库,编程语言,python语言,python-sqlalchemy,"
SQLAlchemy is an Object Relational Mappper (ORM) that provides a flexible,
high-level interface to SQL databases.  Database and domain concepts are
decoupled, allowing both sides maximum flexibility and power. SQLAlchemy
provides a powerful mapping layer that can work as automatically or as manually
as you choose, determining relationships based on foreign keys or letting you
define the join conditions explicitly, to bridge the gap between database and
domain.

This package includes the python 2 version of the module.","
Modular and flexible ORM library for python.",,,,,,,,,,,
系统库,编程语言,python语言,python-scour,,,"
An SVG scrubber.","
An SVG scrubber.",,,,,,,,,
系统库,编程语言,python语言,python-qrcode,"
This module uses the Python Imaging Library (PIL) to allow for the
generation of QR Codes. Python 3 version.","
Python QR Code image generator.","
Core Python 3 module for QR code generation. Does not contain image rendering.","
Python 3 QR Code image generator (core library).",,,,,,,,,
系统库,编程语言,python语言,python-pytest-mock,"
This plugin installs a mocker fixture which is a thin-wrapper around the
patching API provided by the mock package, but with the benefit of not having
to worry about undoing patches at the end of a test.","
Thin-wrapper around the mock package for easier use with py.test.",,,,,,,,,,,
系统库,编程语言,python语言,python-pygments,"
Pygments is a generic syntax highlighter for general use in all kinds
of software such as forum systems, wikis or other applications that
need to prettify source code. Highlights are:

  * a wide range of common languages and markup formats is supported
  * special attention is paid to details that increase highlighting
    quality
  * support for new languages and formats are added easily; most
    languages use a simple regex-based lexing mechanism
  * a number of output formats is available, among them HTML, RTF,
    LaTeX and ANSI sequences
  * it is usable as a command-line tool and as a library
  * ... and it highlights even Brainf*ck!","
Syntax highlighting engine written in Python.",,,,,,,,,,,
系统库,编程语言,python语言,python-pymongo,"
BSON is a binary-encoded serialization of JSON-like documents. BSON is designed
to be lightweight, traversable, and efficient. BSON, like JSON, supports the
embedding of objects and arrays within other objects and arrays.  This package
contains the python3 version of this module.
The Python driver for MongoDB.  This package contains the python3 version of
this module.
GridFS is a storage specification for large objects in MongoDB.  This package
contains the python3 version of this module.","
Python bson library.
Python driver for MongoDB.
Python GridFS driver for MongoDB.",,,,,,,,,,,
系统库,编程语言,python语言,python-PyMySQL,"
This package contains a pure-Python MySQL client library. The goal of PyMySQL is
to be a drop-in replacement for MySQLdb and work on CPython, PyPy, IronPython
and Jython.","
Pure-Python MySQL client library.",,,,,,,,,,,
系统库,编程语言,python语言,python-podman,"
python-podman is a library of bindings to use the RESTful API for Podman.","
RESTful API for Podman.",,,,,,,,,,,
系统库,编程语言,python语言,python-podman-api,"
Podman API","
Podman API.",,,,,,,,,,,
系统库,编程语言,python语言,python-nose,"
Documentation for Nose.
nose extends the test loading and running features of unit test, making
it easier to write, find and run tests.

By default, nose will run tests in files or directories under the
current working directory whose names include ""test"" or ""Test"" at a
word boundary (like ""test_this"" or ""functional_test"" or ""TestClass""
but not ""libtest""). Test output is similar to that of unit test, but
also includes captured stdout output from failing tests, for easy
print-style debugging.

These features, and many more, are customizable through the use of
plugins. Plugins included with nose provide support for doctest, code
coverage and profiling, flexible attribute-based test selection,
output capture and more.

This package installs the nose module and nosetests3 program that can discover
python3 unit tests.","
Nose Documentation.
Nose Documentation.",,,,,,,,,,,
系统库,编程语言,python语言,python-nss,"
This package provides Python bindings for Network Security Services
(NSS) and the Netscape Portable Runtime (NSPR).

NSS is a set of libraries supporting security-enabled client and
server applications. Applications built with NSS can support SSL v2
and v3, TLS, PKCS #5, PKCS #7, PKCS #11, PKCS #12, S/MIME, X.509 v3
certificates, and other security standards. Specific NSS
implementations have been FIPS-140 certified.","
Python3 bindings for Network Security Services (NSS).",,,,,,,,,,,
系统库,编程语言,python语言,python-more-itertools,,,"
Opensource python library wrapping around itertools. Package also includes
implementations of the recipes from the itertools documentation.

See https://pythonhosted.org/more-itertools/index.html for documentation.","
Python library for efficient use of itertools utility.",,,,,,,,,
系统库,编程语言,python语言,python-lit,,,"
lit is a tool used by the LLVM project for executing its test suites.","
LLVM lit test runner for Python 3.",,,,,,,,,
系统库,编程语言,python语言,python-kdcproxy,,,"
This package contains a Python 3.x WSGI module for proxying KDC requests over
HTTP by following the MS-KKDCP protocol. It aims to be simple to deploy, with
minimal configuration.","
MS-KKDCP (kerberos proxy) WSGI module.",,,,,,,,,
系统库,编程语言,python语言,python-jwcrypto,,,"
Implements JWK, JWS, JWE specifications using python-cryptography","
Implements JWK, JWS, JWE specifications using python-cryptography.",,,,,,,,,
系统库,编程语言,python语言,python-ipaddress,,,"
ipaddress provides the capabilities to create, manipulate and operate
on IPv4 and IPv6 addresses and networks.

The functions and classes in this module make it straightforward to
handle various tasks related to IP addresses, including checking
whether or not two hosts are on the same subnet, iterating over all
hosts in a particular subnet, checking whether or not a string
represents a valid IP address or network definition, and so on.","
Port of the python 3.3+ ipaddress module to 2.6+.",,,,,,,,,
系统库,编程语言,python语言,python-iniconfig,,,"
iniconfig is a small and simple INI-file parser module
having a unique set of features:

* tested against Python2.4 across to Python3.2, Jython, PyPy
* maintains order of sections and entries
* supports multi-line values with or without line-continuations
* supports ""#"" comments everywhere
* raises errors with proper line-numbers
* no bells and whistles like automatic substitutions
* iniconfig raises an Error if two sections have the same name.","
Brain-dead simple parsing of ini files.",,,,,,,,,
系统库,编程语言,python语言,python-funcsigs,,,"
funcsigs is a backport of the PEP 362 function signature features from
Python 3.3's inspect module. The backport is compatible with Python 2.6, 2.7
as well as 3.2 and up.","
Python function signatures from PEP362 for Python 2.6, 2.7 and 3.2+.",,,,,,,,,
系统库,编程语言,python语言,python-docs,"
The python2-docs package contains documentation on the Python 2
programming language and interpreter.

Install the python2-docs package if you'd like to use the documentation
for the Python 2 language.
The python2-docs-info package contains documentation on the Python 2
programming language and interpreter as info pages.

Install the python2-docs-info package if you'd like to read the
documentation for the Python 2 language using the info command or Emacs.","
Documentation for the Python 2 programming language.
Documentation for the Python 2 programming language as info pages.",,,,,,,,,,,
系统库,编程语言,python语言,python-docutils,"
The Docutils project specifies a plaintext markup language, reStructuredText,
which is easy to read and quick to write.  The project includes a python
library to parse rST files and transform them into other useful formats such
as HTML, XML, and TeX as well as commandline tools that give the enduser
access to this functionality.

Currently, the library supports parsing rST that is in standalone files and
PEPs (Python Enhancement Proposals).  Work is underway to parse rST from
Python inline documentation modules and packages.","
System for processing plaintext documentation for python2.",,,,,,,,,,,
系统库,编程语言,python语言,python-distro,,,"
The distro (for: Linux Distribution) package provides information about the
Linux distribution it runs on, such as a reliable machine-readable ID, or
version information.

It is a renewed alternative implementation for Python's original
platform.linux_distribution function, but it also provides much more
functionality. An alternative implementation became necessary because
Python 3.5 deprecated this function, and Python 3.7 is expected to remove it
altogether. Its predecessor function platform.dist was already deprecated since
Python 2.6 and is also expected to be removed in Python 3.7. Still, there are
many cases in which access to that information is needed. See Python issue 1322
for more information.

Python 3 version.","
Linux Distribution - a Linux OS platform information API.",,,,,,,,,
系统库,编程语言,python语言,python-backports,,,"
The backports namespace is a namespace reserved for features backported from
the Python standard library to older versions of Python 2.

Packages that exist in the backports namespace in Fedora should not provide
their own backports/__init__.py, but instead require this package.

Backports to earlier versions of Python 3, if they exist, do not need this
package because of changes made in Python 3.3 in PEP 420
(http://www.python.org/dev/peps/pep-0420/).","
Namespace for backported Python features.",,,,,,,,,
系统库,编程语言,python语言,python-atomicwrites,,,"
This Python module provides atomic file writes on POSIX operating systems.
It sports:
* Race-free assertion that the target file doesn't yet exist
* Windows support
* Simple high-level API that wraps a very flexible class-based API","
Python Atomic file writes on POSIX.",,,,,,,,,
,,系统工具,python3x-pip,"
pip is a package management system used to install and manage software packages
written in Python. Many packages can be found in the Python Package Index
(PyPI). pip is a recursive acronym that can stand for either ""Pip Installs
Packages"" or ""Pip Installs Python"".","
A tool for installing and managing Python3 packages.","
A Python wheel of pip to use with venv.","
The pip wheel.",,,,,,,,,
系统库,编程语言,python语言,python3x-pyparsing,,,"
pyparsing is a module that can be used to easily and directly configure syntax
definitions for any number of text parsing applications.

This is the Python 3 version.","
Python package with an object-oriented approach to text processing.",,,,,,,,,
系统库,编程语言,python语言,python3x-setuptools,,,"
Setuptools is a collection of enhancements to the Python 3 distutils that allow
you to more easily build and distribute Python 3 packages, especially ones that
have dependencies on other packages.

This package also contains the runtime components of setuptools, necessary to
execute the software that requires pkg_resources.py.
A Python wheel of setuptools to use with venv.","
Easily build and distribute Python 3 packages.
The setuptools wheel.",,,,,,,,,
系统库,编程语言,python语言,python3x-six,,,"
python-six provides simple utilities for wrapping over differences between
Python 2 and Python 3.
Python 3 version.","
Python 2 and 3 compatibility utilities.",,,,,,,,,
系统库,编程语言,python语言,python36,"
python36-debug provides a version of the Python runtime with numerous debugging
features enabled, aimed at advanced Python users such as developers of Python
extension modules.

This version uses more memory and will be slower than the regular Python build,
but is useful for tracking down reference-counting issues and other bugs.

The bytecode format is unchanged, so that .pyc files are compatible between
this and the standard version of Python, but the debugging features mean that
C/C++ extension modules are ABI-incompatible and must be built for each version
separately.

The debug build shares installation directories with the standard Python
runtime, so that .py and .pyc files can be shared.
Compiled extension modules use a special ABI flag (""d"") in the filename,
so extensions for both verisons can co-exist in the same directory.
RPM macros for building RPMs with Python 3.6 from the python36 module.
If you want to build an RPM against the python36 module, you need to
BuildRequire: python36-rpm-macros.","
Debug version of the Python runtime.
RPM macros for building RPMs with Python 3.6.","
Python is an accessible, high-level, dynamically typed, interpreted programming
language, designed with an emphasis on code readibility.
It includes an extensive standard library, and has a vast ecosystem of
third-party libraries.

The python36 package provides the ""python3.6"" executable: the reference
interpreter for the Python language, version 3.
The package also installs the ""python3"" executable which is user configurable
using the ""alternatives --config python3"" command.
For the unversioned ""python"" command, see manual page ""unversioned-python"".

The python36-devel package contains files for dovelopment of Python application
and the python36-debug is helpful for debugging.

Packages containing additional libraries for Python 3.6 are generally named
with the ""python3-"" prefix.","
Interpreter of the Python programming language.",,,,,,,,,
系统库,编程语言,python语言,python38,"
python38-debug provides a version of the Python runtime with numerous debugging
features enabled, aimed at advanced Python users such as developers of Python
extension modules.

This version uses more memory and will be slower than the regular Python build,
but is useful for tracking down reference-counting issues and other bugs.

The debug build shares installation directories with the standard Python
runtime. Python modules -- source (.py), bytecode (.pyc), and C-API extensions
(.cpython*.so) -- are compatible between this and the standard version
of Python.

The debug runtime additionally supports debug builds of C-API extensions
(with the ""d"" ABI flag) for debugging issues in those extensions.
IDLE is Python’s Integrated Development and Learning Environment.

IDLE has the following features: Python shell window (interactive
interpreter) with colorizing of code input, output, and error messages;
multi-window text editor with multiple undo, Python colorizing,
smart indent, call tips, auto completion, and other features;
search within any window, replace within editor windows, and
search through multiple files (grep); debugger with persistent
breakpoints, stepping, and viewing of global and local namespaces;
configuration, browsers, and other dialogs.
This package contains runtime libraries for use by Python:
- the majority of the Python standard library
- a dynamically linked library for use by applications that embed Python as
  a scripting language, and by the main ""python3"" executable
RPM macros for building RPMs with Python 3.8 from the python38 module.
If you want to build an RPM against the python38 module, you need to
BuildRequire: python38-rpm-macros.","
Debug version of the Python runtime.
A basic graphical development environment for Python.
Python runtime libraries.
RPM macros for building RPMs with Python 3.8.","
Python is an accessible, high-level, dynamically typed, interpreted programming
language, designed with an emphasis on code readability.
It includes an extensive standard library, and has a vast ecosystem of
third-party libraries.

The python38 package provides the ""python3"" executable: the reference
interpreter for the Python language, version 3.
The majority of its standard library is provided in the python38-libs package,
which should be installed automatically along with python38.
The remaining parts of the Python standard library are broken out into the
python38-tkinter and python38-test packages, which may need to be installed
separately.

Documentation for Python is provided in the python38-docs package.

Packages containing additional libraries for Python are generally named with
the ""python38-"" prefix.

For the unversioned ""python"" executable, see manual page ""unversioned-python"".
The Tkinter (Tk interface) library is a graphical user interface toolkit for
the Python programming language.","
Interpreter of the Python programming language.
A GUI toolkit for Python.",,,,,,,,,
系统库,编程语言,python语言,python39,"
IDLE is Python’s Integrated Development and Learning Environment.

IDLE has the following features: Python shell window (interactive
interpreter) with colorizing of code input, output, and error messages;
multi-window text editor with multiple undo, Python colorizing,
smart indent, call tips, auto completion, and other features;
search within any window, replace within editor windows, and
search through multiple files (grep); debugger with persistent
breakpoints, stepping, and viewing of global and local namespaces;
configuration, browsers, and other dialogs.
This package contains runtime libraries for use by Python:
- the majority of the Python standard library
- a dynamically linked library for use by applications that embed Python as
  a scripting language, and by the main ""python3.9"" executable
RPM macros for building RPMs with Python 3.9 from the python39 module.
If you want to build an RPM against the python39 module, you need to add:

    BuildRequire: python39-rpm-macros.","
A basic graphical development environment for Python.
Python runtime libraries.
RPM macros for building RPMs with Python 3.9.","
Python 3.9 is an accessible, high-level, dynamically typed, interpreted
programming language, designed with an emphasis on code readability.
It includes an extensive standard library, and has a vast ecosystem of
third-party libraries.

The python39 package provides the ""python3.9"" executable: the reference
interpreter for the Python language, version 3.
The majority of its standard library is provided in the python39-libs package,
which should be installed automatically along with python39.
The remaining parts of the Python standard library are broken out into the
python39-tkinter and python39-test packages, which may need to be installed
separately.

Documentation for Python is provided in the python39-docs package.

Packages containing additional libraries for Python are generally named with
the ""python39-"" prefix.

For the unversioned ""python"" executable, see manual page ""unversioned-python"".
The Tkinter (Tk interface) library is a graphical user interface toolkit for
the Python programming language.","
Version 3.9 of the Python interpreter.
A GUI toolkit for Python.",,,,,,,,,
系统库,编程语言,python语言,python2,"
python2-debug provides a version of the Python 2 runtime with numerous debugging
features enabled, aimed at advanced Python users, such as developers of Python
extension modules.

This version uses more memory and will be slower than the regular Python 2 build,
but is useful for tracking down reference-counting issues, and other bugs.

The bytecodes are unchanged, so that .pyc files are compatible between the two
version of Python 2, but the debugging features mean that C/C++ extension modules
are ABI-incompatible with those built for the standard runtime.

It shares installation directories with the standard Python 2 runtime, so that
.py and .pyc files can be shared.  All compiled extension modules gain a ""_d""
suffix (""foo_d.so"" rather than ""foo.so"") so that each Python 2 implementation can
load its own extensions.
This package contains files used to embed Python 2 into applications.
This package includes several tools to help with the development of Python 2
programs, including IDLE (an IDE with editing and debugging facilities), a
color editor (pynche), and a python gettext program (pygettext.py).","
Debug version of the Python 2 runtime.
Runtime libraries for Python 2.
A collection of development tools included with Python 2.","
Python 2 is an old version of the language that is incompatible with the 3.x
line of releases. The language is mostly the same, but many details, especially
how built-in objects like dictionaries and strings work, have changed
considerably, and a lot of deprecated features have finally been removed in the
3.x line.

Note that documentation for Python 2 is provided in the python2-docs
package.

This package provides the ""python2"" executable; most of the actual
implementation is within the ""python2-libs"" package.
For the unversioned ""python"" executable, see manual page ""unversioned-python"".

The Tkinter (Tk interface) program is an graphical user interface for
the Python 2 scripting language.

You should install the python2tkinter package if you'd like to use a graphical
user interface for Python 2 programming.","
An interpreted, interactive, object-oriented programming language.
A graphical user interface for the Python 2 scripting language.",,,,,,,,,
,,系统工具,python2-pip,"
pip is a package management system used to install and manage software packages
written in Python. Many packages can be found in the Python Package Index
(PyPI). pip is a recursive acronym that can stand for either ""Pip Installs
Packages"" or ""Pip Installs Python"".","
A tool for installing and managing Python 2 packages.","
A Python wheel of pip to use with venv.","
The pip wheel.",,,,,,,,,
系统库,编程语言,python语言,python2-pycairo,,,"
Python 2 bindings for the cairo library.","
Python 2 bindings for the cairo library.",,,,,,,,,
,,系统库,python2-rpm-macros,,,"
RPM macros for building Python 2 packages.","
RPM macros for building Python 2 packages.",,,,,,,,,
,,系统工具,python2-setuptools,,,"
Setuptools is a collection of enhancements to the Python distutils that allow
you to more easily build and distribute Python packages, especially ones that
have dependencies on other packages.

This package also contains the runtime components of setuptools, necessary to
execute the software that requires pkg_resources.py.
A Python wheel of setuptools to use with venv.","
Easily build and distribute Python packages.
The setuptools wheel.",,,,,,,,,
,,系统库,python2-six,,,"
python2-six provides simple utilities for wrapping over differences between
Python 2 and Python 3.","
Python 2 and 3 compatibility utilities.",,,,,,,,,
,,系统库,pygtk2,,,"
PyGTK is an extension module for Python that gives you access to the GTK+
widget set.  Just about anything you can write in C with GTK+ you can write
in Python with PyGTK (within reason), but with all the benefits of using a
high-level scripting language.
This package contains the C code generation program for PyGTK.","
Python bindings for GTK+.
The code generation program for PyGTK.",,,,,,,,,
,,系统库,pygobject2,,,"
The pygobject2 package provides a convenient wrapper for the GObject library
for use in Python programs.
The package contains the C code generation program for PyGObject.","
Python 2 bindings for GObject.
The code generation program for PyGObject.",,,,,,,,,
,,系统库,pybind11,"

pybind11 is a lightweight header-only library that exposes C++ types
in Python and vice versa, mainly to create Python bindings of existing
C++ code.

This package contains the Python 3 files.","
Development headers for pybind11.",,,,,,,,,,,
,,应用库,powermock,"

PowerMock is a framework that extend other mock libraries
such as EasyMock with more powerful capabilities. PowerMock uses a
custom classloader and bytecode manipulation to enable mocking of
static methods, constructors, final classes and methods, private
methods, removal of static initializers and more.

This package contains the PowerMock EasyMock API extension.

PowerMock is a framework that extend other mock libraries
such as EasyMock with more powerful capabilities. PowerMock uses a
custom classloader and bytecode manipulation to enable mocking of
static methods, constructors, final classes and methods, private
methods, removal of static initializers and more.

This package contains the PowerMock Mockito API extension.

PowerMock is a framework that extend other mock libraries
such as EasyMock with more powerful capabilities. PowerMock uses a
custom classloader and bytecode manipulation to enable mocking of
static methods, constructors, final classes and methods, private
methods, removal of static initializers and more.

This package contains support code for the PowerMock API extensions.

PowerMock is a framework that extend other mock libraries
such as EasyMock with more powerful capabilities. PowerMock uses a
custom classloader and bytecode manipulation to enable mocking of
static methods, constructors, final classes and methods, private
methods, removal of static initializers and more.

This package contains the core module of PowerMock.

PowerMock is a framework that extend other mock libraries
such as EasyMock with more powerful capabilities. PowerMock uses a
custom classloader and bytecode manipulation to enable mocking of
static methods, constructors, final classes and methods, private
methods, removal of static initializers and more.

This package contains the API documentation for powermock.

PowerMock is a framework that extend other mock libraries
such as EasyMock with more powerful capabilities. PowerMock uses a
custom classloader and bytecode manipulation to enable mocking of
static methods, constructors, final classes and methods, private
methods, removal of static initializers and more.

This package contains the JUnit4 module of PowerMock.

PowerMock is a framework that extend other mock libraries
such as EasyMock with more powerful capabilities. PowerMock uses a
custom classloader and bytecode manipulation to enable mocking of
static methods, constructors, final classes and methods, private
methods, removal of static initializers and more.

This package contains the reflection module of PowerMock.

PowerMock is a framework that extend other mock libraries
such as EasyMock with more powerful capabilities. PowerMock uses a
custom classloader and bytecode manipulation to enable mocking of
static methods, constructors, final classes and methods, private
methods, removal of static initializers and more.

This package contains the PowerMock TestNG extension.","
PowerMock EasyMock API module.
PowerMock Mockito API module.
PowerMock API support module.
Core module of PowerMock.
JavaDocs for powermock.
JUnit4 common module of PowerMock.
Reflection module of PowerMock.
PowerMock module for TestNG..","

PowerMock is a framework that extend other mock libraries
such as EasyMock with more powerful capabilities. PowerMock uses a
custom classloader and bytecode manipulation to enable mocking of
static methods, constructors, final classes and methods, private
methods, removal of static initializers and more.

This package contains common files for all PowerMock modules.","
Common files for PowerMock.",,,,,,,,,
,应用库,数据库,postgres-decoderbufs,"
A PostgreSQL logical decoder output plugin to deliver data
as Protocol Buffers messages.","
PostgreSQL Protocol Buffers logical decoder plugin.",,,,,,,,,,,
,应用服务,数据库,postgresql,"
PostgreSQL is an advanced Object-Relational database management system (DBMS).
The base postgresql package contains the client programs that you'll need to
access a PostgreSQL DBMS server, as well as HTML documentation for the whole
system.  These client programs can be located on the same machine as the
PostgreSQL server, or on a remote machine that accesses a PostgreSQL server
over a network connection.  The PostgreSQL server can be found in the
postgresql-server sub-package.
The postgresql-contrib package contains various extension modules that are
included in the PostgreSQL distribution.
The postgresql-docs package contains some additional documentation for
PostgreSQL.  Currently, this includes the main documentation in PDF format
and source files for the PostgreSQL tutorial.
The postgresql-plperl package contains the PL/Perl procedural language,
which is an extension to the PostgreSQL database server.
Install this if you want to write database functions in Perl.
The postgresql-plpython3 package contains the PL/Python3 procedural language,
which is an extension to the PostgreSQL database server.
Install this if you want to write database functions in Python 3.
The postgresql-pltcl package contains the PL/Tcl procedural language,
which is an extension to the PostgreSQL database server.
Install this if you want to write database functions in Tcl.
Statically linked PostgreSQL libraries that do not have dynamically linked
counterparts.
This package is meant to be added as BuildRequires: dependency of other packages
that want to run build-time testsuite against running PostgreSQL server.
The postgresql-upgrade package contains the pg_upgrade utility and supporting
files needed for upgrading a PostgreSQL database from the previous major
version of PostgreSQL.","
PostgreSQL client programs.
Extension modules distributed with PostgreSQL.
Extra documentation for PostgreSQL.
The Perl procedural language for PostgreSQL.
The Python3 procedural language for PostgreSQL.
The Tcl procedural language for PostgreSQL.
Statically linked PostgreSQL libraries.
Convenience RPM macros for build-time testing against PostgreSQL server.
Support for upgrading from the previous major release of PostgreSQL.","
PostgreSQL is an advanced Object-Relational database management system (DBMS).
The postgresql-server package contains the programs needed to create
and run a PostgreSQL server, which will in turn allow you to create
and maintain PostgreSQL databases.","
The programs needed to create and run a PostgreSQL server.",,,,,,,,,
,,云原生,podman,"
This package installs a script named docker that emulates the Docker CLI by
executing podman commands, it also creates links between all Docker CLI man
pages and podman.","
Emulate Docker CLI using podman.","
Manage Pods, Containers and Container Images
libpod provides a library for applications looking to use
the Container Pod concept popularized by Kubernetes.","
Manage Pods, Containers and Container Images.",,,,,,,,,
,,应用库,plexus-ant-factory,"
Ant component class creator for Plexus.
Javadoc for plexus-ant-factory.","
Plexus Ant component factory.
Javadoc for plexus-ant-factory.",,,,,,,,,,,
,,应用库,plexus-archiver,"
The Plexus project seeks to create end-to-end developer tools for
writing applications. At the core is the container, which can be
embedded or for a full scale application server. There are many
reusable components for hibernate, form processing, jndi, i18n,
velocity, etc. Plexus also includes an application server which
is like a J2EE application server, without all the baggage.
Javadoc for plexus-archiver.","
Plexus Archiver Component.
Javadoc for plexus-archiver.",,,,,,,,,,,
,,应用库,plexus-bsh-factory,"
Bsh component class creator for Plexus.
Javadoc for plexus-bsh-factory.","
Plexus Bsh component factory.
Javadoc for plexus-bsh-factory.",,,,,,,,,,,
,,应用库,plexus-build-api,"
Plexus Build API
API documentation for plexus-build-api.","
Plexus Build API.
Javadoc for plexus-build-api.",,,,,,,,,,,
,,应用库,plexus-cipher,,,"
Plexus Cipher: encryption/decryption Component","
Plexus Cipher: encryption/decryption Component.",,,,,,,,,
,,应用库,plexus-classworlds,,,"
Classworlds is a framework for container developers
who require complex manipulation of Java's ClassLoaders.
Java's native ClassLoader mechanisms and classes can cause
much headache and confusion for certain types of
application developers. Projects which involve dynamic
loading of components or otherwise represent a 'container'
can benefit from the classloading control provided by
classworlds.","
Plexus Classworlds Classloader Framework.",,,,,,,,,
,,应用工具,plexus-cli,"
The Plexus project seeks to create end-to-end developer tools for
writing applications. At the core is the container, which can be
embedded or for a full scale application server. There are many
reusable components for hibernate, form processing, jndi, i18n,
velocity, etc. Plexus also includes an application server which
is like a J2EE application server, without all the baggage.
Javadoc for plexus-cli.","
Command Line Interface facilitator for Plexus.
Javadoc for plexus-cli.",,,,,,,,,,,
,,应用工具,plexus-compiler,"
Plexus Compiler adds support for using various compilers from a
unified api. Support for javac is available in main package. For
additional compilers see plexus-compiler-extras package.
Additional support for csharp, eclipse and jikes compilers
API documentation for plexus-compiler.
This package provides Maven POM files for plexus-compiler.","
Compiler call initiators for Plexus.
Extra compiler support for plexus-compiler.
Javadoc for plexus-compiler.
Maven POM files for plexus-compiler.",,,,,,,,,,,
,,应用库,plexus-component-api,"
Plexus Component API
API documentation for plexus-component-api.","
Plexus Component API.
Javadoc for plexus-component-api.",,,,,,,,,,,
,,应用库,plexus-component-factories-pom,"
This package provides Plexus Component Factories parent POM used by different
Plexus packages.","
Plexus Component Factories POM.",,,,,,,,,,,
,,应用库,plexus-components-pom,"
This package provides Plexus Components parent POM used by different
Plexus packages.","
Plexus Components POM.",,,,,,,,,,,
,,应用库,plexus-containers,,,"
Component API from plexus-containers.","
Component API from plexus-containers.",,,,,,,,,
,,应用库,plexus-i18n,"
The Plexus project seeks to create end-to-end developer tools for
writing applications. At the core is the container, which can be
embedded or for a full scale application server. There are many
reusable components for hibernate, form processing, jndi, i18n,
velocity, etc. Plexus also includes an application server which
is like a J2EE application server, without all the baggage.
Javadoc for plexus-i18n.","
Plexus I18N Component.
Javadoc for plexus-i18n.",,,,,,,,,,,
,,应用库,plexus-interactivity,"
The Plexus project seeks to create end-to-end developer tools for
writing applications. At the core is the container, which can be
embedded or for a full scale application server. There are many
reusable components for hibernate, form processing, jndi, i18n,
velocity, etc. Plexus also includes an application server which
is like a J2EE application server, without all the baggage.
API module for plexus-interactivity.
This package provides API documentation for plexus-interactivity.
jline module for plexus-interactivity.","
Plexus Interactivity Handler Component.
API for plexus-interactivity.
API documentation for plexus-interactivity.
jline module for plexus-interactivity.",,,,,,,,,,,
,,应用库,plexus-interpolation,,,"
Plexus interpolator is the outgrowth of multiple iterations of development
focused on providing a more modular, flexible interpolation framework for
the expression language style commonly seen in Maven, Plexus, and other
related projects.","
Plexus Interpolation API.",,,,,,,,,
,,应用库,plexus-io,"
Plexus IO is a set of plexus components, which are designed for use
in I/O operations.
API documentation for plexus-io.","
Plexus IO Components.
Javadoc for plexus-io.",,,,,,,,,,,
,,应用库,plexus-languages,"
Plexus Languages is a set of Plexus components that maintain shared
language features.
API documentation for plexus-languages.","
Plexus Languages.
API documentation for plexus-languages.",,,,,,,,,,,
,,应用库,plexus-pom,"
The Plexus project provides a full software stack for creating and
executing software projects.  This package provides parent POM for
Plexus packages.","
Root Plexus Projects POM.",,,,,,,,,,,
,,应用库,plexus-resources,"
The Plexus project seeks to create end-to-end developer tools for
writing applications. At the core is the container, which can be
embedded or for a full scale application server. There are many
reusable components for hibernate, form processing, jndi, i18n,
velocity, etc. Plexus also includes an application server which
is like a J2EE application server, without all the baggage.
API documentation for plexus-resources.","
Plexus Resource Manager.
Javadoc for plexus-resources.",,,,,,,,,,,
,,应用库,plexus-sec-dispatcher,,,"
Plexus Security Dispatcher Component","
Plexus Security Dispatcher Component.",,,,,,,,,
,,应用工具,plexus-utils,,,"
The Plexus project seeks to create end-to-end developer tools for
writing applications. At the core is the container, which can be
embedded or for a full scale application server. There are many
reusable components for hibernate, form processing, jndi, i18n,
velocity, etc. Plexus also includes an application server which
is like a J2EE application server, without all the baggage.","
Plexus Common Utilities.",,,,,,,,,
,,应用库,plexus-velocity,"
This package provides Plexus Velocity component - a wrapper for
Apache Velocity template engine, which allows easy use of Velocity
by applications built on top of Plexus container.
This package provides API documentation for plexus-velocity.","
Plexus Velocity Component.
API documentation for plexus-velocity.",,,,,,,,,,,
